Date,Wind_speed_1[m/s],Wind_direction_1[deg],Temperature_1[degC],Relative_humidity_1[%],SW_downward[W/m**2],SW_upward[W/m**2],LW_downward[W/m**2],LW_upward[W/m**2],NIR_downward[W/m**2],NIR_upward[W/m**2],Snow_depth[cm],Surface_pressure[hPa],Snow_temperature_1[degC],Snow_temperature_2[degC],Snow_temperature_3[degC],CNR4_body_temp[degC],Tilt_X[deg],Tilt_Y[deg],Wind_speed_2[m/s],Wind_direction_2[deg],Temperature_2[degC],Relative_humidity_2[%]
01.01.2015 11:00,4.5,40,-18.1,48,-3.54,0,154.17,205.12,-9999,-9999,59,872.2,-9999,-9999,-9999,-18.9,0.4,-0.1,-9999,-9999,-9999,-9999
01.01.2015 12:00,4.4,51,-17.9,48,-2.36,1.02,155.32,206.82,-9999,-9999,58,872.4,-9999,-9999,-9999,-19,0.4,-0.1,-9999,-9999,-9999,-9999
01.01.2015 13:00,4,55,-17.1,45,-3.54,0,157.93,208.12,-9999,-9999,59,872.7,-9999,-9999,-9999,-18.1,0.3,-0.2,-9999,-9999,-9999,-9999
01.01.2015 14:00,4.3,54,-17.1,45,-3.54,0,157.93,209.5,-9999,-9999,59,873.2,-9999,-9999,-9999,-18.1,0.3,-0.1,-9999,-9999,-9999,-9999
01.01.2015 15:00,4.3,57,-16.5,44,-2.36,0,158.29,211.39,-9999,-9999,59,873.6,-9999,-9999,-9999,-17.6,0.4,-0.1,-9999,-9999,-9999,-9999
01.01.2015 16:00,5.1,54,-16.9,45,-3.54,0,158.3,212.71,-9999,-9999,59,873.9,-9999,-9999,-9999,-17.8,0.4,-0.1,-9999,-9999,-9999,-9999
01.01.2015 17:00,5.7,56,-16.9,43,-2.36,0,158.67,216.54,-9999,-9999,60,874,-9999,-9999,-9999,-17.7,0.2,-0.2,-9999,-9999,-9999,-9999
01.01.2015 18:00,4.6,54,-15.4,40,-2.36,1.02,159.82,216.58,-9999,-9999,58,874.2,-9999,-9999,-9999,-16.6,0.3,-0.2,-9999,-9999,-9999,-9999
01.01.2015 19:00,4.9,55,-15,38,-3.54,0,160.24,216.5,-9999,-9999,58,874.6,-9999,-9999,-9999,-15.9,0.4,-0.1,-9999,-9999,-9999,-9999
01.01.2015 20:00,5.1,57,-14.7,36,-3.54,0,159.86,218.27,-9999,-9999,58,875.2,-9999,-9999,-9999,-15.8,0.4,-0.2,-9999,-9999,-9999,-9999
01.01.2015 21:00,4.8,56,-13.9,34,-3.54,0,161.45,217.92,-9999,-9999,59,875.6,-9999,-9999,-9999,-15,0.4,-0.1,-9999,-9999,-9999,-9999
01.01.2015 22:00,5,55,-13.5,33,-3.54,0,161.11,219.79,-9999,-9999,59,876,-9999,-9999,-9999,-14.7,0.3,-0.2,-9999,-9999,-9999,-9999
01.01.2015 23:00,5.2,52,-12.7,30,-3.54,0,162.37,221.25,-9999,-9999,59,876.4,-9999,-9999,-9999,-13.8,0.4,-0.2,-9999,-9999,-9999,-9999
02.01.2015 00:00,5.7,48,-13,31,-3.54,0,162.31,222.44,-9999,-9999,59,876.9,-9999,-9999,-9999,-14.2,0.4,-0.3,-9999,-9999,-9999,-9999
02.01.2015 01:00,5.8,52,-13.2,33,-3.54,0,162.28,222.35,-9999,-9999,59,877.5,-9999,-9999,-9999,-14.4,0.3,-0.1,-9999,-9999,-9999,-9999
02.01.2015 02:00,5.7,63,-14.6,40,-3.54,0,160.25,222.12,-9999,-9999,59,878.3,-9999,-9999,-9999,-15.7,0.4,-0.3,-9999,-9999,-9999,-9999
02.01.2015 03:00,5.6,77,-16,46,-3.54,0,159.06,222.04,-9999,-9999,60,879.2,-9999,-9999,-9999,-16.8,0.3,-0.2,-9999,-9999,-9999,-9999
02.01.2015 04:00,5,65,-16.7,54,-3.54,0,158.3,218.24,-9999,-9999,59,880.1,-9999,-9999,-9999,-17.8,0.3,-0.2,-9999,-9999,-9999,-9999
02.01.2015 05:00,4.5,50,-15.4,51,-3.54,0,160.59,218.04,-9999,-9999,59,880.9,-9999,-9999,-9999,-16.4,0.4,-0.3,-9999,-9999,-9999,-9999
02.01.2015 06:00,4.3,54,-15.3,53,-3.54,0,161.36,217.42,-9999,-9999,59,881.8,-9999,-9999,-9999,-16.2,0.3,-0.2,-9999,-9999,-9999,-9999
02.01.2015 07:00,4.2,38,-14.3,55,-2.36,0,166.36,217.45,-9999,-9999,59,882.6,-9999,-9999,-9999,-15.3,0.3,-0.2,-9999,-9999,-9999,-9999
02.01.2015 08:00,5.8,60,-15.3,62,-2.36,0,182.24,225.41,-9999,-9999,60,883.2,-9999,-9999,-9999,-16.1,0.3,-0.2,-9999,-9999,-9999,-9999
02.01.2015 09:00,5.4,78,-15.5,67,0,0,226.68,237.64,-9999,-9999,60,884.1,-9999,-9999,-9999,-15.8,0.4,-0.3,-9999,-9999,-9999,-9999
02.01.2015 10:00,5.1,98,-15.3,70,0,0,232.01,240.49,-9999,-9999,60,885,-9999,-9999,-9999,-15.6,0.4,-0.2,-9999,-9999,-9999,-9999
02.01.2015 11:00,5.1,99,-15.2,70,0,0,240.77,244.42,-9999,-9999,60,885.8,-9999,-9999,-9999,-15.3,0.3,-0.3,-9999,-9999,-9999,-9999
02.01.2015 12:00,5.5,100,-15.4,71,-1.18,0,219.49,242.95,-9999,-9999,60,886.4,-9999,-9999,-9999,-15.5,0.3,-0.2,-9999,-9999,-9999,-9999
02.01.2015 13:00,5,111,-15.8,74,-2.36,1.02,201.23,237.86,-9999,-9999,60,887.1,-9999,-9999,-9999,-16.1,0.4,-0.1,-9999,-9999,-9999,-9999
02.01.2015 14:00,4.2,100,-15.7,76,-2.36,1.02,190.59,233.64,-9999,-9999,60,888,-9999,-9999,-9999,-16.3,0.3,-0.1,-9999,-9999,-9999,-9999
02.01.2015 15:00,4.9,87,-16,78,-2.36,1.02,182.22,230.72,-9999,-9999,60,888.7,-9999,-9999,-9999,-16.7,0.4,-0.2,-9999,-9999,-9999,-9999
02.01.2015 16:00,4.7,88,-15.8,76,-2.36,1.02,177.67,230.1,-9999,-9999,60,889.2,-9999,-9999,-9999,-16.5,0.4,-0.1,-9999,-9999,-9999,-9999
02.01.2015 17:00,4.5,85,-15.6,73,-2.36,1.02,170.45,226.95,-9999,-9999,59,889.6,-9999,-9999,-9999,-16.6,0.4,-0.3,-9999,-9999,-9999,-9999
02.01.2015 18:00,4.5,84,-15.4,69,-2.36,1.02,173.5,225.64,-9999,-9999,60,890.1,-9999,-9999,-9999,-16.4,0.4,-0.2,-9999,-9999,-9999,-9999
02.01.2015 19:00,5.1,89,-15.5,68,-2.36,1.02,171.22,228.41,-9999,-9999,59,890.7,-9999,-9999,-9999,-16.4,0.4,-0.1,-9999,-9999,-9999,-9999
02.01.2015 20:00,4.9,85,-15,67,-2.36,1.02,187.2,230.72,-9999,-9999,60,891.4,-9999,-9999,-9999,-15.8,0.3,-0.2,-9999,-9999,-9999,-9999
02.01.2015 21:00,4.3,69,-14.9,69,-1.18,0,194.05,232.88,-9999,-9999,60,891.9,-9999,-9999,-9999,-15.6,0.3,-0.1,-9999,-9999,-9999,-9999
02.01.2015 22:00,4.6,63,-14.7,70,-2.36,0,179.25,229.81,-9999,-9999,59,892.1,-9999,-9999,-9999,-15.5,0.5,-0.1,-9999,-9999,-9999,-9999
02.01.2015 23:00,4.1,62,-14.6,74,-1.18,0,195.97,233.35,-9999,-9999,59,892.5,-9999,-9999,-9999,-15.3,0.4,-0.1,-9999,-9999,-9999,-9999
03.01.2015 00:00,3.9,63,-14.4,77,-1.18,0,200.92,233.74,-9999,-9999,60,892.6,-9999,-9999,-9999,-15.2,0.3,-0.1,-9999,-9999,-9999,-9999
03.01.2015 01:00,4.1,63,-14.1,72,-2.36,0,197.92,235.3,-9999,-9999,60,892.6,-9999,-9999,-9999,-14.8,0.3,-0.1,-9999,-9999,-9999,-9999
03.01.2015 02:00,3.8,51,-13.9,70,-1.18,0,226.82,239.64,-9999,-9999,59,892.7,-9999,-9999,-9999,-14.4,0.3,-0.2,-9999,-9999,-9999,-9999
03.01.2015 03:00,3.4,46,-14.1,70,-1.18,0,222.61,238.46,-9999,-9999,59,892.7,-9999,-9999,-9999,-14.7,0.4,-0.1,-9999,-9999,-9999,-9999
03.01.2015 04:00,5.1,30,-15.1,72,-1.18,0,201.25,236.64,-9999,-9999,59,892.6,-9999,-9999,-9999,-15.7,0.3,-0.1,-9999,-9999,-9999,-9999
03.01.2015 05:00,5.3,30,-15.8,73,-2.36,0,184.87,230.34,-9999,-9999,60,892.5,-9999,-9999,-9999,-16.8,0.3,-0.1,-9999,-9999,-9999,-9999
03.01.2015 06:00,4.6,357,-15.7,70,-1.18,1.02,182.59,228.19,-9999,-9999,59,892.2,-9999,-9999,-9999,-17,0.3,-0.2,-9999,-9999,-9999,-9999
03.01.2015 07:00,5.4,356,-16.3,72,-2.36,0,184.11,229.57,-9999,-9999,60,892,-9999,-9999,-9999,-17,0.4,-0.1,-9999,-9999,-9999,-9999
03.01.2015 08:00,5.5,5,-16.3,68,-2.36,0,186.77,230.58,-9999,-9999,59,891.9,-9999,-9999,-9999,-17.1,0.4,-0.1,-9999,-9999,-9999,-9999
03.01.2015 09:00,2.7,10,-17.3,73,-1.18,0,188.68,223.65,-9999,-9999,60,892.4,-9999,-9999,-9999,-18.2,0.4,-0.2,-9999,-9999,-9999,-9999
03.01.2015 10:00,2.1,326,-18,86,1.18,0,236.89,235.78,-9999,-9999,59,892.8,-9999,-9999,-9999,-18.1,0.4,-0.1,-9999,-9999,-9999,-9999
03.01.2015 11:00,1.2,104,-18.2,83,0,-1.02,240.68,239.99,-9999,-9999,60,892.8,-9999,-9999,-9999,-17.9,0.4,-0.2,-9999,-9999,-9999,-9999
03.01.2015 12:00,1.3,50,-18.8,82,0,0,237.68,237.68,-9999,-9999,60,892.7,-9999,-9999,-9999,-18.7,0.4,-0.2,-9999,-9999,-9999,-9999
03.01.2015 13:00,1.3,341,-18.7,82,1.18,1.02,236.93,236.93,-9999,-9999,59,892.8,-9999,-9999,-9999,-18.9,0.3,-0.2,-9999,-9999,-9999,-9999
03.01.2015 14:00,2.1,60,-19.6,81,0,-1.02,235.45,235.45,-9999,-9999,60,892.8,-9999,-9999,-9999,-19.3,0.4,-0.2,-9999,-9999,-9999,-9999
03.01.2015 15:00,2.3,55,-20.1,81,0,0,232.49,232.49,-9999,-9999,60,892.9,-9999,-9999,-9999,-20.1,0.4,-0.1,-9999,-9999,-9999,-9999
03.01.2015 16:00,2.4,58,-20.1,81,0,0,232.86,232.86,-9999,-9999,60,892.8,-9999,-9999,-9999,-20,0.4,-0.2,-9999,-9999,-9999,-9999
03.01.2015 17:00,2.1,58,-19.9,81,0,0,233.6,233.6,-9999,-9999,60,892.7,-9999,-9999,-9999,-19.8,0.3,-0.3,-9999,-9999,-9999,-9999
03.01.2015 18:00,2.4,63,-19.8,81,0,0,233.6,233.6,-9999,-9999,60,892.7,-9999,-9999,-9999,-19.8,0.4,-0.2,-9999,-9999,-9999,-9999
03.01.2015 19:00,2.3,57,-19.4,81,0,0,235.08,235.08,-9999,-9999,60,892.7,-9999,-9999,-9999,-19.4,0.3,-0.2,-9999,-9999,-9999,-9999
03.01.2015 20:00,2,54,-19.3,81,0,0,235.45,235.45,-9999,-9999,60,892.6,-9999,-9999,-9999,-19.3,0.4,-0.2,-9999,-9999,-9999,-9999
03.01.2015 21:00,2.3,44,-19.6,81,-1.18,0,232.84,232.21,-9999,-9999,60,892.3,-9999,-9999,-9999,-19.8,0.4,-0.1,-9999,-9999,-9999,-9999
03.01.2015 22:00,0.7,40,-19.4,81,0,1.02,233.97,233.27,-9999,-9999,60,892.4,-9999,-9999,-9999,-19.7,0.3,-0.2,-9999,-9999,-9999,-9999
03.01.2015 23:00,0.6,271,-19.3,81,0,0,234.34,233.64,-9999,-9999,60,892.3,-9999,-9999,-9999,-19.6,0.3,-0.1,-9999,-9999,-9999,-9999
04.01.2015 00:00,0.7,245,-19.5,81,0,0,234.34,233.64,-9999,-9999,60,892.3,-9999,-9999,-9999,-19.6,0.3,-0.2,-9999,-9999,-9999,-9999
04.01.2015 01:00,2.5,296,-19.6,81,0,0,233.97,233.97,-9999,-9999,60,892.3,-9999,-9999,-9999,-19.7,0.3,-0.1,-9999,-9999,-9999,-9999
04.01.2015 02:00,2.3,287,-19.6,81,0,0,234.34,234.34,-9999,-9999,60,892.4,-9999,-9999,-9999,-19.6,0.4,-0.2,-9999,-9999,-9999,-9999
04.01.2015 03:00,1.7,280,-20,81,0,0,233.23,233.23,-9999,-9999,60,892.4,-9999,-9999,-9999,-19.9,0.3,-0.2,-9999,-9999,-9999,-9999
04.01.2015 04:00,1.5,270,-20.2,81,0,0,232.49,232.49,-9999,-9999,60,892.3,-9999,-9999,-9999,-20.1,0.3,-0.3,-9999,-9999,-9999,-9999
04.01.2015 05:00,1.4,275,-20.5,80,0,0,231.39,231.39,-9999,-9999,60,892.2,-9999,-9999,-9999,-20.4,0.4,-0.3,-9999,-9999,-9999,-9999
04.01.2015 06:00,1.2,291,-20.8,80,0,0,230.3,230.3,-9999,-9999,60,892.3,-9999,-9999,-9999,-20.7,0.3,-0.2,-9999,-9999,-9999,-9999
04.01.2015 07:00,1.3,343,-21.8,79,-1.18,0,227.03,227.03,-9999,-9999,60,892.4,-9999,-9999,-9999,-21.6,0.2,-0.2,-9999,-9999,-9999,-9999
04.01.2015 08:00,1,28,-22.8,79,-2.36,1.02,220.55,220.62,-9999,-9999,60,892.5,-9999,-9999,-9999,-23.2,0.3,-0.1,-9999,-9999,-9999,-9999
04.01.2015 09:00,0.4,59,-22.4,79,-3.54,1.02,219.84,219.22,-9999,-9999,60,892.6,-9999,-9999,-9999,-23.4,0.3,-0.3,-9999,-9999,-9999,-9999
04.01.2015 10:00,0,0,-22.7,78,-1.18,1.02,219.89,219.2,-9999,-9999,60,892.6,-9999,-9999,-9999,-23.6,0.3,-0.1,-9999,-9999,-9999,-9999
04.01.2015 11:00,0,0,-22.3,79,0,1.02,222.37,221.68,-9999,-9999,60,892.5,-9999,-9999,-9999,-22.9,0.5,-0.1,-9999,-9999,-9999,-9999
04.01.2015 12:00,0.4,14,-22.5,79,-1.18,0,222.02,221.32,-9999,-9999,59,892.3,-9999,-9999,-9999,-23,0.3,-0.3,-9999,-9999,-9999,-9999
04.01.2015 13:00,0.6,359,-23.2,78,-1.18,1.02,218.49,217.8,-9999,-9999,59,892,-9999,-9999,-9999,-24,0.2,-0.2,-9999,-9999,-9999,-9999
04.01.2015 14:00,0.5,346,-23,78,0,1.02,219.89,219.89,-9999,-9999,60,891.6,-9999,-9999,-9999,-23.6,0.4,0,-9999,-9999,-9999,-9999
04.01.2015 15:00,0.3,326,-21.9,79,0,0,225.59,225.59,-9999,-9999,60,891.2,-9999,-9999,-9999,-22,0.4,-0.2,-9999,-9999,-9999,-9999
04.01.2015 16:00,0.6,324,-22.1,79,0,0,225.59,225.59,-9999,-9999,60,890.6,-9999,-9999,-9999,-22,0.4,-0.1,-9999,-9999,-9999,-9999
04.01.2015 17:00,0.5,319,-22.5,79,0,0,224.15,224.15,-9999,-9999,60,890,-9999,-9999,-9999,-22.4,0.3,-0.2,-9999,-9999,-9999,-9999
04.01.2015 18:00,0.3,348,-24,77,-2.36,0,218.49,217.8,-9999,-9999,60,889.1,-9999,-9999,-9999,-24,0.3,-0.2,-9999,-9999,-9999,-9999
04.01.2015 19:00,0.2,37,-24.2,77,-2.36,1.02,216.39,215.7,-9999,-9999,59,888.5,-9999,-9999,-9999,-24.6,0.3,-0.2,-9999,-9999,-9999,-9999
04.01.2015 20:00,0.2,26,-24.7,77,-2.36,0,213.96,213.27,-9999,-9999,60,887.9,-9999,-9999,-9999,-25.3,0.3,-0.3,-9999,-9999,-9999,-9999
04.01.2015 21:00,0.1,17,-25.2,77,-2.36,0,212.59,211.89,-9999,-9999,60,887.2,-9999,-9999,-9999,-25.7,0.3,-0.2,-9999,-9999,-9999,-9999
04.01.2015 22:00,0.3,27,-25.5,76,-1.18,0,211.21,210.52,-9999,-9999,60,886.4,-9999,-9999,-9999,-26.1,0.4,-0.2,-9999,-9999,-9999,-9999
04.01.2015 23:00,0.4,30,-24.8,77,-1.18,1.02,213.27,212.58,-9999,-9999,59,885.7,-9999,-9999,-9999,-25.5,0.4,-0.3,-9999,-9999,-9999,-9999
05.01.2015 00:00,0.8,30,-24.2,77,-1.18,1.02,215.35,213.96,-9999,-9999,60,885.1,-9999,-9999,-9999,-24.9,0.4,-0.1,-9999,-9999,-9999,-9999
05.01.2015 01:00,3.8,39,-24.2,77,-1.18,0,216.39,215.01,-9999,-9999,60,884.5,-9999,-9999,-9999,-24.6,0.4,0.1,-9999,-9999,-9999,-9999
05.01.2015 02:00,5.2,39,-23.8,76,-1.18,0,218.14,216.75,-9999,-9999,60,883.9,-9999,-9999,-9999,-24.1,0.4,-0.5,-9999,-9999,-9999,-9999
05.01.2015 03:00,7,50,-22.5,69,-1.18,0,221.97,219.27,-9999,-9999,60,883.3,-9999,-9999,-9999,-22.8,0.4,-0.8,-9999,-9999,-9999,-9999
05.01.2015 04:00,9.6,52,-21.1,62,-2.36,0,225.87,221.17,-9999,-9999,59,882.6,-9999,-9999,-9999,-21.5,0.6,-0.6,-9999,-9999,-9999,-9999
05.01.2015 05:00,9.9,44,-21.7,58,-2.36,0,221.43,217.62,-9999,-9999,59,882.2,-9999,-9999,-9999,-22.1,0.3,-0.2,-9999,-9999,-9999,-9999
05.01.2015 06:00,10.7,47,-21,57,-3.54,1.02,220.92,218.76,-9999,-9999,59,882.1,-9999,-9999,-9999,-21.4,0.5,-0.5,-9999,-9999,-9999,-9999
05.01.2015 07:00,11.1,55,-21.1,59,-3.54,0,212.17,220.51,-9999,-9999,59,882,-9999,-9999,-9999,-21.3,0.2,-0.3,-9999,-9999,-9999,-9999
05.01.2015 08:00,9.1,39,-21.6,59,-3.54,0,194.82,216.96,-9999,-9999,59,882.3,-9999,-9999,-9999,-21.9,0.4,-0.3,-9999,-9999,-9999,-9999
05.01.2015 09:00,6.1,38,-21,56,-4.72,1.02,178.04,214.25,-9999,-9999,59,882.7,-9999,-9999,-9999,-21.5,0.4,-0.2,-9999,-9999,-9999,-9999
05.01.2015 10:00,4.4,34,-20.7,53,-4.72,1.02,164.73,211.85,-9999,-9999,58,883.3,-9999,-9999,-9999,-21.4,0.3,-0.3,-9999,-9999,-9999,-9999
05.01.2015 11:00,4.3,55,-21.4,56,-4.72,1.02,157.25,209.68,-9999,-9999,59,883.3,-9999,-9999,-9999,-22,0.4,-0.2,-9999,-9999,-9999,-9999
05.01.2015 12:00,5.3,61,-20.6,53,-4.72,1.02,154.46,211.52,-9999,-9999,59,883.1,-9999,-9999,-9999,-21.3,0.4,-0.3,-9999,-9999,-9999,-9999
05.01.2015 13:00,5.2,30,-21.6,56,-3.54,0,150.06,210.01,-9999,-9999,59,883,-9999,-9999,-9999,-22.1,0.4,-0.1,-9999,-9999,-9999,-9999
05.01.2015 14:00,5.6,37,-21.6,56,-3.54,1.02,148.58,209.3,-9999,-9999,59,882.7,-9999,-9999,-9999,-22.3,0.3,-0.2,-9999,-9999,-9999,-9999
05.01.2015 15:00,6.8,48,-21.5,55,-3.54,1.02,148.14,211.07,-9999,-9999,59,882,-9999,-9999,-9999,-22,0.5,-0.3,-9999,-9999,-9999,-9999
05.01.2015 16:00,7.3,45,-20.9,53,-3.54,0,148.78,213.23,-9999,-9999,59,881.1,-9999,-9999,-9999,-21.4,0.3,0.1,-9999,-9999,-9999,-9999
05.01.2015 17:00,9.7,42,-20.6,52,-3.54,0,149.48,218.14,-9999,-9999,59,880,-9999,-9999,-9999,-21,0.3,-0.6,-9999,-9999,-9999,-9999
05.01.2015 18:00,8.3,32,-19.6,45,-3.54,1.02,148.6,217.6,-9999,-9999,59,879.4,-9999,-9999,-9999,-20.2,0.1,-0.4,-9999,-9999,-9999,-9999
05.01.2015 19:00,8,44,-19.3,41,-3.54,0,142.87,218.01,-9999,-9999,58,879,-9999,-9999,-9999,-19.9,0.4,-0.2,-9999,-9999,-9999,-9999
05.01.2015 20:00,7.6,29,-19,37,-3.54,1.02,145.89,217.37,-9999,-9999,61,878,-9999,-9999,-9999,-19.7,0.2,0,-9999,-9999,-9999,-9999
05.01.2015 21:00,7.6,35,-17.6,32,-1.18,0,179.95,224.72,-9999,-9999,59,877.3,-9999,-9999,-9999,-18.1,0.3,-0.2,-9999,-9999,-9999,-9999
05.01.2015 22:00,7.5,46,-18.2,35,-3.54,0,157.18,222.52,-9999,-9999,59,876.5,-9999,-9999,-9999,-18.5,0.1,-0.4,-9999,-9999,-9999,-9999
05.01.2015 23:00,8.8,29,-18.7,43,-2.36,0,169.37,223.74,-9999,-9999,59,875.8,-9999,-9999,-9999,-19.1,0.3,-0.8,-9999,-9999,-9999,-9999
06.01.2015 00:00,11.9,43,-18.7,53,-1.18,0,176.19,229.33,-9999,-9999,59,874.6,-9999,-9999,-9999,-18.9,0.9,-0.3,-9999,-9999,-9999,-9999
06.01.2015 01:00,12.1,52,-18,57,-1.18,0,178.81,232.64,-9999,-9999,59,874.4,-9999,-9999,-9999,-18.2,0.3,0,-9999,-9999,-9999,-9999
06.01.2015 02:00,11.7,59,-17.1,56,-2.36,0,176.14,233.96,-9999,-9999,59,874.4,-9999,-9999,-9999,-17.3,0,-0.6,-9999,-9999,-9999,-9999
06.01.2015 03:00,10.7,66,-17.5,54,-3.54,0,155.64,231.07,-9999,-9999,59,874.6,-9999,-9999,-9999,-17.7,0.2,-0.5,-9999,-9999,-9999,-9999
06.01.2015 04:00,10,56,-17.8,55,-2.36,0,154.13,228.86,-9999,-9999,59,874.8,-9999,-9999,-9999,-18.1,-0.1,-0.3,-9999,-9999,-9999,-9999
06.01.2015 05:00,9.5,56,-18.4,55,-3.54,0,151.49,226.99,-9999,-9999,59,875.1,-9999,-9999,-9999,-18.6,0.4,-0.3,-9999,-9999,-9999,-9999
06.01.2015 06:00,7.9,50,-18.8,55,-3.54,0,150.39,223.74,-9999,-9999,59,875.6,-9999,-9999,-9999,-19.1,0.3,-0.2,-9999,-9999,-9999,-9999
06.01.2015 07:00,3.8,58,-19.2,53,-3.54,1.02,153.13,215.57,-9999,-9999,59,876.4,-9999,-9999,-9999,-20,0.4,-0.2,-9999,-9999,-9999,-9999
06.01.2015 08:00,4.7,58,-19.2,52,-2.36,0,153.89,214.19,-9999,-9999,58,876.7,-9999,-9999,-9999,-20,0.4,-0.2,-9999,-9999,-9999,-9999
06.01.2015 09:00,4.9,39,-20.6,53,-3.54,0,148.02,210.46,-9999,-9999,58,876.7,-9999,-9999,-9999,-21.4,0.3,-0.2,-9999,-9999,-9999,-9999
06.01.2015 10:00,5.2,37,-20.4,49,-3.54,0,147.99,209.8,-9999,-9999,59,876.8,-9999,-9999,-9999,-21.2,0.4,-0.2,-9999,-9999,-9999,-9999
06.01.2015 11:00,5,34,-21.2,50,-2.36,0,159.09,210.76,-9999,-9999,59,876.2,-9999,-9999,-9999,-21.7,0.4,-0.2,-9999,-9999,-9999,-9999
06.01.2015 12:00,5,10,-21.5,51,-2.36,0,159.3,207.87,-9999,-9999,58,875.5,-9999,-9999,-9999,-22.7,0.2,-0.3,-9999,-9999,-9999,-9999
06.01.2015 13:00,5.2,0,-22.4,57,-2.36,1.02,146.59,205.03,-9999,-9999,59,874.6,-9999,-9999,-9999,-23.5,0.3,-0.2,-9999,-9999,-9999,-9999
06.01.2015 14:00,5.2,27,-22.1,53,-2.36,1.02,146.49,205.76,-9999,-9999,59,873.7,-9999,-9999,-9999,-23.1,0.4,-0.2,-9999,-9999,-9999,-9999
06.01.2015 15:00,3.3,15,-22.5,52,-2.36,1.02,145.19,200.17,-9999,-9999,58,872.8,-9999,-9999,-9999,-23.9,0.4,-0.1,-9999,-9999,-9999,-9999
06.01.2015 16:00,5.3,46,-22.2,50,-2.36,0,146.09,203.34,-9999,-9999,59,871.7,-9999,-9999,-9999,-23,0.3,-0.3,-9999,-9999,-9999,-9999
06.01.2015 17:00,4.3,35,-22.1,51,-2.36,1.02,145.68,204.39,-9999,-9999,58,870.7,-9999,-9999,-9999,-22.9,0.3,-0.2,-9999,-9999,-9999,-9999
06.01.2015 18:00,8.5,45,-20.9,47,-2.36,0,148.06,210.43,-9999,-9999,59,869.2,-9999,-9999,-9999,-21.6,0.1,-0.1,-9999,-9999,-9999,-9999
06.01.2015 19:00,9.6,47,-20.6,47,-2.36,0,149.87,214.32,-9999,-9999,59,868.1,-9999,-9999,-9999,-21.1,0.1,0,-9999,-9999,-9999,-9999
06.01.2015 20:00,7.8,51,-20.4,46,-2.36,0,150.96,215.41,-9999,-9999,59,867.7,-9999,-9999,-9999,-20.8,0.5,-0.3,-9999,-9999,-9999,-9999
06.01.2015 21:00,9.1,51,-19.8,46,-2.36,0,155.07,217.24,-9999,-9999,59,866.9,-9999,-9999,-9999,-20.3,0.7,-0.1,-9999,-9999,-9999,-9999
06.01.2015 22:00,10.2,51,-18.1,43,-2.36,0,178.06,226.35,-9999,-9999,59,866.2,-9999,-9999,-9999,-18.4,0.4,-0.2,-9999,-9999,-9999,-9999
