"TOA5","Th-Bowdoin-1","CR1000","3712","CR1000.Std.08","CPU:BOWD-1_THERM-2014.CR1","55207","Therm"
"TIMESTAMP","RECORD","PTemp","Resist(1)","Resist(2)","Resist(3)","Resist(4)","Resist(5)","Resist(6)","Resist(7)","Resist(8)","Resist(9)","Resist(10)","Resist(11)","Resist(12)","Resist(13)","Resist(14)","Resist(15)","Resist(16)","Voltage(1)","Voltage(2)","Voltage(3)","Voltage(4)","Voltage(5)","Voltage(6)","Voltage(7)","Voltage(8)","Voltage(9)","Voltage(10)","Voltage(11)","Voltage(12)","Voltage(13)","Voltage(14)","Voltage(15)","Voltage(16)"
"2014-07-23 19:00:00",8,3.85,27.23181,27.42998,27.39318,27.65179,27.54806,27.5185,27.5185,27.53328,27.32705,27.0568,27.15876,27.40054,26.8612,26.89731,23.63323,22.96088,-24.18403,-22.37525,-22.71021,-20.3655,-21.30338,-21.57135,-21.57135,-21.43737,-23.31314,-25.79183,-24.85395,-22.64322,-27.60061,-27.26565,-59.35471,-66.45584
"2014-07-23 19:30:00",9,3.764,27.23181,27.42998,27.39318,27.65179,27.54806,27.5185,27.5185,27.53328,27.32705,27.0568,27.16606,27.40054,26.8612,26.89731,23.56267,23.09274,-24.18403,-22.37525,-22.71021,-20.3655,-21.30338,-21.57135,-21.57135,-21.43737,-23.31314,-25.79183,-24.78696,-22.64322,-27.60061,-27.26565,-60.09162,-65.04901
"2014-07-23 20:00:00",10,3.807,27.23181,27.42998,27.39318,27.65179,27.54806,27.5185,27.5185,27.53328,27.32705,27.0568,27.16606,27.40054,26.8612,26.89731,24.27678,23.68467,-24.18403,-22.37525,-22.71021,-20.3655,-21.30338,-21.57135,-21.57135,-21.43737,-23.31314,-25.79183,-24.78696,-22.64322,-27.60061,-27.26565,-52.72253,-58.81878
"2014-07-23 20:30:00",11,3.592,27.23181,27.42998,27.39318,27.65179,27.54806,27.5185,27.5185,27.53328,27.32705,27.0568,27.16606,27.40054,26.8612,26.89731,24.37564,23.87196,-24.18403,-22.37525,-22.71021,-20.3655,-21.30338,-21.57135,-21.57135,-21.43737,-23.31314,-25.79183,-24.78696,-22.64322,-27.60061,-27.26565,-51.71765,-56.87602
"2014-07-23 21:00:00",12,3.4,27.23181,27.42998,27.39318,27.65179,27.54806,27.5185,27.5185,27.53328,27.32705,27.0568,27.15876,27.40054,26.8612,26.89731,24.17173,23.74265,-24.18403,-22.37525,-22.71021,-20.3655,-21.30338,-21.57135,-21.57135,-21.43737,-23.31314,-25.79183,-24.85395,-22.64322,-27.60061,-27.26565,-53.7944,-58.21585
"2014-07-23 21:30:00",13,3.292,27.23176,27.42994,27.39313,27.65175,27.54802,27.51845,27.51845,27.53323,27.327,27.05675,27.166,27.40049,26.86114,26.89726,24.29643,23.98877,-24.18446,-22.37565,-22.71062,-20.36586,-21.30377,-21.57174,-21.57174,-21.43775,-23.31355,-25.7923,-24.7874,-22.64363,-27.60111,-27.26614,-52.52249,-55.67116
"2014-07-23 22:00:00",14,3.165,27.23179,27.42996,27.39316,27.65177,27.54805,27.51848,27.51848,27.53326,27.32704,27.05678,27.16603,27.40052,26.86117,26.89729,24.59436,24.32283,-24.1842,-22.37541,-22.71037,-20.36564,-21.30354,-21.5715,-21.5715,-21.43752,-23.3133,-25.79202,-24.78713,-22.64338,-27.60081,-27.26585,-49.50727,-52.25396
"2014-07-23 22:30:00",15,3.057,27.23167,27.42985,27.39304,27.65166,27.54794,27.51837,27.51837,27.53315,27.32691,27.05665,27.16591,27.4004,26.86103,26.89716,24.77444,24.38857,-24.18533,-22.37646,-22.71143,-20.36659,-21.30453,-21.57251,-21.57251,-21.43852,-23.31439,-25.79322,-24.78829,-22.64444,-27.60209,-27.26712,-47.70071,-51.58644
"2014-07-23 23:00:00",16,2.887,27.23166,27.42985,27.39304,27.65166,27.54794,27.51837,27.51837,27.53315,27.32691,27.05665,27.16591,27.4004,26.86103,26.90438,24.25019,24.15833,-24.18537,-22.37649,-22.71147,-20.36662,-21.30456,-21.57254,-21.57254,-21.43855,-23.31442,-25.79326,-24.78832,-22.64447,-27.60213,-27.20016,-52.99342,-53.93135
"2014-07-23 23:30:00",17,2.95,27.23166,27.42984,27.39304,27.65166,27.54793,27.51836,27.51836,27.53314,27.32691,27.06391,27.1659,27.40039,26.86102,26.90438,24.38195,24.25676,-24.18541,-22.37653,-22.71151,-20.36666,-21.3046,-21.57258,-21.57258,-21.43859,-23.31447,-25.72631,-24.78837,-22.64451,-27.60218,-27.20021,-51.6536,-52.92652
"2014-07-24 00:00:00",18,2.971,27.23179,27.42996,27.39316,27.65177,27.55544,27.51848,27.51848,27.53326,27.32703,27.06405,27.16603,27.40052,26.86117,26.90452,24.2176,24.12585,-24.18423,-22.37544,-22.7104,-20.36567,-21.23657,-21.57153,-21.57153,-21.43755,-23.31333,-25.72505,-24.78716,-22.64341,-27.60084,-27.19888,-53.32589,-54.26379
"2014-07-24 00:30:00",19,2.907,27.23162,27.42981,27.393,27.65163,27.5479,27.51833,27.51833,27.53311,27.32687,27.06387,27.16587,27.40036,26.86098,26.90434,24.70744,24.50103,-24.18574,-22.37683,-22.71181,-20.36694,-21.30489,-21.57287,-21.57287,-21.43888,-23.31478,-25.72666,-24.78871,-22.64482,-27.60256,-27.20058,-48.37147,-50.44836
"2014-07-24 01:00:00",20,2.779,27.23164,27.42982,27.39301,27.65164,27.54791,27.51835,27.51835,27.53313,27.32689,27.05662,27.16588,27.40037,26.861,26.90436,24.64738,24.56082,-24.18558,-22.37669,-22.71167,-20.3668,-21.30475,-21.57273,-21.57273,-21.43874,-23.31463,-25.79349,-24.78855,-22.64467,-27.60238,-27.2004,-48.97412,-49.84507
"2014-07-24 01:30:00",21,2.736,27.23147,27.42967,27.39286,27.65892,27.54776,27.5182,27.5182,27.53298,27.32673,27.06372,27.16571,27.40022,26.86082,26.90417,24.7741,24.4676,-24.1871,-22.37809,-22.71309,-20.30108,-21.30608,-21.57409,-21.57409,-21.44008,-23.31609,-25.7281,-24.7901,-22.64609,-27.60411,-27.20211,-47.70419,-50.7862
"2014-07-24 02:00:00",22,2.758,27.23157,27.42976,27.39296,27.65901,27.54785,27.51828,27.51828,27.53306,27.32682,27.06382,27.16581,27.40031,26.86093,26.90428,24.70734,24.52083,-24.18621,-22.37727,-22.71226,-20.30034,-21.3053,-21.5733,-21.5733,-21.4393,-23.31524,-25.72716,-24.78919,-22.64526,-27.6031,-27.20111,-48.37242,-50.24836
"2014-07-24 02:30:00",23,2.672,27.23146,27.42965,27.39285,27.65891,27.55515,27.51818,27.51818,27.53296,27.32672,27.0637,27.1657,27.40021,26.8608,26.90416,24.96232,24.80088,-24.18723,-22.37821,-22.71321,-20.30119,-21.2392,-21.5742,-21.5742,-21.4402,-23.31622,-25.72824,-24.79023,-22.64621,-27.60426,-27.20226,-45.82843,-47.43644
"2014-07-24 03:00:00",24,2.566,27.23143,27.42962,27.39282,27.65146,27.54772,27.51816,27.51816,27.53294,27.32668,27.06367,27.16567,27.40018,26.86077,26.91135,25.07043,24.9353,-24.18752,-22.37848,-22.71349,-20.36844,-21.30646,-21.57446,-21.57446,-21.44046,-23.3165,-25.72855,-24.79053,-22.64649,-27.60459,-27.13558,-44.75696,-46.09699
"2014-07-24 03:30:00",25,2.417,27.23137,27.42957,27.39276,27.65883,27.55507,27.5181,27.5181,27.53288,27.32663,27.06361,27.16561,27.40012,26.86069,26.91129,25.41795,25.08388,-24.18806,-22.37898,-22.71399,-20.30189,-21.23993,-21.57495,-21.57495,-21.44094,-23.31702,-25.72913,-24.79109,-22.64699,-27.60521,-27.13619,-41.34081,-44.62395
"2014-07-24 04:00:00",26,2.352,27.23137,27.42957,27.39276,27.65883,27.54767,27.5181,27.5181,27.53288,27.32663,27.06361,27.1656,27.40012,26.86069,26.91129,24.99592,24.94193,-24.18807,-22.37899,-22.714,-20.3019,-21.30694,-21.57495,-21.57495,-21.44095,-23.31703,-25.72914,-24.7911,-22.647,-27.60522,-27.1362,-45.49501,-46.03103
"2014-07-24 04:30:00",27,2.268,27.23137,27.42957,27.39276,27.65883,27.55507,27.5181,27.5181,27.53288,27.32663,27.06361,27.1656,27.40012,26.86069,26.91852,25.11099,25.05679,-24.18807,-22.37899,-22.714,-20.3019,-21.23994,-21.57495,-21.57495,-21.44095,-23.31703,-25.72914,-24.7911,-22.647,-27.60522,-27.06919,-44.35596,-44.89198
"2014-07-24 05:00:00",28,2.203,27.23137,27.42957,27.39276,27.65883,27.55507,27.5181,27.5181,27.53288,27.32663,27.06361,27.1656,27.40012,26.86069,26.91129,25.12457,25.00944,-24.18807,-22.37899,-22.714,-20.3019,-21.23994,-21.57495,-21.57495,-21.44095,-23.31703,-25.72914,-24.7911,-22.647,-27.60522,-27.1362,-44.22195,-45.361
"2014-07-24 05:30:00",29,2.162,27.23137,27.42957,27.39276,27.65883,27.55507,27.5181,27.5181,27.53288,27.32663,27.06361,27.1656,27.40012,26.86069,26.91852,25.42481,25.23337,-24.18807,-22.37899,-22.714,-20.3019,-21.23994,-21.57495,-21.57495,-21.44095,-23.31703,-25.72914,-24.7911,-22.647,-27.60522,-27.06919,-41.27382,-43.14991
"2014-07-24 06:00:00",30,2.076,27.23137,27.42957,27.39276,27.65883,27.55507,27.5181,27.5181,27.53288,27.32663,27.06361,27.1656,27.40012,26.86069,26.91852,25.00944,24.93519,-24.18807,-22.37899,-22.714,-20.3019,-21.23994,-21.57495,-21.57495,-21.44095,-23.31703,-25.72914,-24.7911,-22.647,-27.60522,-27.06919,-45.361,-46.09804
"2014-07-24 06:30:00",31,2.076,27.23124,27.42945,27.39264,27.65872,27.55496,27.51798,27.51798,27.53276,27.3265,27.06347,27.16547,27.4,26.86777,26.91838,25.07011,25.00921,-24.18924,-22.38007,-22.7151,-20.30288,-21.24096,-21.576,-21.576,-21.44198,-23.31816,-25.73038,-24.79229,-22.6481,-27.53955,-27.07051,-44.76014,-45.3632
"2014-07-24 07:00:00",32,2.053,27.23121,27.42943,27.39262,27.6587,27.55493,27.51796,27.51796,27.53275,27.32648,27.06344,27.16545,27.39997,26.86052,26.92559,25.23993,25.08361,-24.18949,-22.3803,-22.71534,-20.30309,-21.24119,-21.57622,-21.57622,-21.44221,-23.3184,-25.73065,-24.79255,-22.64833,-27.60684,-27.00378,-43.08543,-44.62659
"2014-07-24 07:30:00",33,2.053,27.23134,27.42955,27.39274,27.65881,27.55505,27.51808,27.51808,27.53286,27.32661,27.06358,27.16558,27.4001,26.86067,26.92573,24.92841,24.74707,-24.18828,-22.37919,-22.7142,-20.30208,-21.24013,-21.57515,-21.57515,-21.44114,-23.31724,-25.72937,-24.79132,-22.6472,-27.60546,-27.00243,-46.16545,-47.97454
"2014-07-24 08:00:00",34,2.352,27.23136,27.42957,27.39276,27.65883,27.55507,27.5181,27.5181,27.53288,27.32663,27.0636,27.1656,27.40012,26.86069,26.92576,24.62021,24.15119,-24.18808,-22.379,-22.71401,-20.30191,-21.23995,-21.57496,-21.57496,-21.44096,-23.31704,-25.72915,-24.79111,-22.64701,-27.60523,-27.0022,-49.2472,-54.00441
"2014-07-24 08:30:00",35,2.63,27.23136,27.42957,27.39276,27.65883,27.54767,27.5181,27.5181,27.53288,27.32663,27.0636,27.1656,27.40012,26.86069,26.93299,24.38139,23.76107,-24.18808,-22.379,-22.71401,-20.30191,-21.30695,-21.57496,-21.57496,-21.44096,-23.31704,-25.72915,-24.79111,-22.64701,-27.60523,-26.9352,-51.65931,-58.02459
"2014-07-24 09:00:00",36,2.95,27.23157,27.42975,27.39295,27.659,27.54785,27.51828,27.51828,27.53306,27.32682,27.06381,27.16581,27.40031,26.86814,26.93321,24.21059,23.50454,-24.18625,-22.3773,-22.71229,-20.30037,-21.30534,-21.57333,-21.57333,-21.43933,-23.31528,-25.7272,-24.78923,-22.6453,-27.53614,-26.93316,-53.39734,-60.70011
"2014-07-24 09:30:00",37,3.165,27.23166,27.42984,27.39304,27.65908,27.55532,27.51836,27.51836,27.53314,27.32691,27.06391,27.1659,27.40039,26.86102,26.94056,24.23048,23.52393,-24.18539,-22.37651,-22.71149,-20.29965,-21.23759,-21.57257,-21.57257,-21.43858,-23.31445,-25.72629,-24.78835,-22.6445,-27.60217,-26.86521,-53.19446,-60.49698
"2014-07-24 10:00:00",38,3.377,27.23181,27.42998,27.39318,27.65179,27.54806,27.5185,27.5185,27.53328,27.32705,27.06407,27.16606,27.40054,26.8612,26.94072,24.17828,23.39025,-24.18403,-22.37525,-22.71021,-20.3655,-21.30338,-21.57135,-21.57135,-21.43737,-23.31314,-25.72484,-24.78696,-22.64322,-27.60061,-26.8637,-53.72741,-61.9004
"2014-07-24 10:30:00",39,3.612,27.23181,27.42998,27.39318,27.65179,27.54806,27.5185,27.5185,27.53328,27.32705,27.06407,27.16606,27.40054,26.8612,26.94797,23.80722,22.85461,-24.18403,-22.37525,-22.71021,-20.3655,-21.30338,-21.57135,-21.57135,-21.43737,-23.31314,-25.72484,-24.78696,-22.64322,-27.60061,-26.79671,-57.54594,-67.5947
"2014-07-24 11:00:00",40,3.913,27.23181,27.42998,27.39318,27.6592,27.54806,27.5185,27.5185,27.53327,27.32705,27.06407,27.16606,27.40054,26.86119,26.94797,23.23791,22.31129,-24.18404,-22.37526,-22.71022,-20.29852,-21.30339,-21.57136,-21.57136,-21.43738,-23.31315,-25.72485,-24.78697,-22.64323,-27.60062,-26.79672,-63.50823,-73.49001
"2014-07-24 11:30:00",41,4.213,27.23181,27.42998,27.39318,27.65179,27.54806,27.5185,27.5185,27.53328,27.32705,27.06407,27.16606,27.40054,26.8612,26.95521,23.47312,22.40924,-24.18403,-22.37525,-22.71021,-20.3655,-21.30338,-21.57135,-21.57135,-21.43737,-23.31314,-25.72484,-24.78696,-22.64322,-27.60061,-26.72972,-61.02951,-72.41811
"2014-07-24 12:00:00",42,4.988,27.23181,27.42998,27.39318,27.65179,27.54806,27.5185,27.5185,27.53328,27.32705,27.06407,27.16606,27.40054,26.8612,26.95521,23.08015,21.61192,-24.18403,-22.37525,-22.71021,-20.3655,-21.30338,-21.57135,-21.57135,-21.43737,-23.31314,-25.72484,-24.78696,-22.64322,-27.60061,-26.72972,-65.183,-81.26102
"2014-07-24 12:30:00",43,5.291,27.23181,27.42998,27.39318,27.65179,27.54806,27.5185,27.5185,27.53328,27.32705,27.06407,27.16606,27.40054,26.8612,26.96245,23.33302,21.71324,-24.18403,-22.37525,-22.71021,-20.3655,-21.30338,-21.57135,-21.57135,-21.43737,-23.31314,-25.72484,-24.78696,-22.64322,-27.60061,-26.66273,-62.50333,-80.12216
"2014-07-24 13:00:00",44,5.485,27.23198,27.43014,27.39334,27.65936,27.54822,27.51866,27.51866,27.53343,27.32722,27.06425,27.16623,27.4007,26.86139,26.96264,22.63141,20.91994,-24.18243,-22.37377,-22.70871,-20.29716,-21.30197,-21.56992,-21.56992,-21.43595,-23.31159,-25.72314,-24.78531,-22.64172,-27.59878,-26.66096,-70.00176,-89.16014
"2014-07-24 13:30:00",45,6.005,27.23223,27.43038,27.39358,27.65215,27.54844,27.51888,27.51888,27.53366,27.32747,27.06453,27.16649,27.40094,26.86168,26.97017,21.44709,19.4915,-24.18011,-22.37163,-22.70653,-20.3622,-21.29993,-21.56785,-21.56785,-21.43389,-23.30936,-25.72067,-24.78294,-22.63955,-27.59614,-26.59142,-83.12331,-106.1647
"2014-07-24 14:00:00",46,6.113,27.23225,27.43039,27.3936,27.65216,27.54845,27.51889,27.51889,27.53367,27.32748,27.06454,27.16651,27.40095,26.86169,26.97018,22.34298,20.68447,-24.17998,-22.3715,-22.7064,-20.36208,-21.29981,-21.56773,-21.56773,-21.43377,-23.30923,-25.72053,-24.7828,-22.63942,-27.59598,-26.59127,-73.14275,-91.8973
"2014-07-24 14:30:00",47,6.308,27.23225,27.43039,27.3936,27.65216,27.54845,27.51889,27.51889,27.53367,27.32748,27.06454,27.16651,27.40095,26.86169,26.97743,21.00771,19.23584,-24.17998,-22.3715,-22.7064,-20.36208,-21.29981,-21.56773,-21.56773,-21.43377,-23.30923,-25.72053,-24.7828,-22.63942,-27.59598,-26.52429,-88.14639,-109.3122
"2014-07-24 15:00:00",48,6.787,27.23233,27.43046,27.39366,27.65222,27.54852,27.51896,27.51896,27.53374,27.32755,27.06462,27.16658,27.40102,26.86177,26.97751,21.51835,19.83318,-24.1793,-22.37088,-22.70577,-20.36152,-21.29922,-21.56713,-21.56713,-21.43318,-23.30858,-25.71981,-24.78211,-22.63879,-27.59521,-26.52356,-82.3168,-102.0085
"2014-07-24 15:30:00",49,7.225,27.23226,27.4304,27.3936,27.65216,27.54846,27.5189,27.5189,27.53367,27.32748,27.06454,27.16651,27.40095,26.86169,26.98468,20.33135,18.41098,-24.17996,-22.37149,-22.70639,-20.36208,-21.2998,-21.56772,-21.56772,-21.43376,-23.30922,-25.72052,-24.78279,-22.63941,-27.59597,-26.4573,-96.05006,-119.6942
"2014-07-24 16:00:00",50,7.159,27.23226,27.4304,27.3936,27.65216,27.54846,27.5189,27.5189,27.53367,27.32748,27.06454,27.16651,27.40095,26.86169,26.99193,22.41649,19.70024,-24.17996,-22.37149,-22.70639,-20.36208,-21.2998,-21.56772,-21.56772,-21.43376,-23.30922,-25.72052,-24.78279,-22.63941,-27.59597,-26.39032,-72.33895,-103.6189
"2014-07-24 16:30:00",51,6.766,27.23226,27.4304,27.3936,27.65216,27.54846,27.5189,27.5189,27.53367,27.32748,27.06454,27.16651,27.40095,26.86169,26.99193,22.57647,20.92652,-24.17996,-22.37149,-22.70639,-20.36208,-21.2998,-21.56772,-21.56772,-21.43376,-23.30922,-25.72052,-24.78279,-22.63941,-27.59597,-26.39032,-70.59746,-89.08408
"2014-07-24 17:00:00",52,6.068,27.23226,27.4304,27.3936,27.65216,27.54846,27.5189,27.5189,27.53367,27.32748,27.06454,27.16651,27.40095,26.86169,26.99919,23.16309,22.03286,-24.17996,-22.37149,-22.70639,-20.36208,-21.2998,-21.56772,-21.56772,-21.43376,-23.30922,-25.72052,-24.78279,-22.63941,-27.59597,-26.32334,-64.30129,-76.55872
"2014-07-24 17:30:00",53,5.722,27.23226,27.4304,27.3936,27.65216,27.54846,27.5189,27.5189,27.53367,27.33482,27.06454,27.16651,27.40095,26.86169,26.99919,22.69399,21.07752,-24.17996,-22.37149,-22.70639,-20.36208,-21.2998,-21.56772,-21.56772,-21.43376,-23.24224,-25.72052,-24.78279,-22.63941,-27.59597,-26.32334,-69.32483,-87.34258
"2014-07-24 18:00:00",54,5.657,27.23226,27.4304,27.3936,27.65216,27.54846,27.5189,27.5189,27.53367,27.33482,27.06454,27.16651,27.40095,26.86169,27.00644,23.28325,21.96645,-24.17996,-22.37149,-22.70639,-20.36208,-21.2998,-21.56772,-21.56772,-21.43376,-23.24224,-25.72052,-24.78279,-22.63941,-27.59597,-26.25636,-63.02866,-77.29551
"2014-07-24 18:30:00",55,5.397,27.2322,27.43034,27.39355,27.65953,27.54841,27.51885,27.51885,27.53362,27.33476,27.06448,27.16645,27.40089,26.86163,27.00638,23.69837,22.22687,-24.18049,-22.37198,-22.70689,-20.29554,-21.30027,-21.5682,-21.5682,-21.43423,-23.24274,-25.72108,-24.78333,-22.63991,-27.59657,-26.25693,-58.67621,-74.41697
"2014-07-24 19:00:00",56,5.182,27.23205,27.4302,27.39341,27.65199,27.54828,27.51871,27.51871,27.53349,27.33463,27.06433,27.1663,27.40076,26.86146,27.01348,23.78189,22.17782,-24.18181,-22.3732,-22.70812,-20.36363,-21.30143,-21.56937,-21.56937,-21.4354,-23.24401,-25.72248,-24.78468,-22.64114,-27.59807,-26.19138,-57.80859,-74.9569
"2014-07-24 19:30:00",57,5.225,27.23202,27.43017,27.39338,27.65196,27.54824,27.51868,27.51868,27.53346,27.33459,27.06429,27.16626,27.40073,26.86143,27.02069,22.46502,20.5693,-24.18215,-22.37351,-22.70844,-20.36391,-21.30172,-21.56967,-21.56967,-21.4357,-23.24433,-25.72284,-24.78502,-22.64145,-27.59846,-26.12476,-71.80959,-93.24529
"2014-07-24 20:00:00",58,5.808,27.23222,27.43037,27.39357,27.65215,27.54843,27.51887,27.51887,27.53365,27.33479,27.06451,27.16648,27.40093,26.86167,27.02092,21.85208,20.10043,-24.18021,-22.37172,-22.70662,-20.36228,-21.30002,-21.56794,-21.56794,-21.43398,-23.24247,-25.72077,-24.78304,-22.63964,-27.59625,-26.12266,-78.56892,-98.79724
"2014-07-24 20:30:00",59,5.614,27.23222,27.43036,27.39356,27.65213,27.54843,27.51887,27.51887,27.53364,27.33479,27.06451,27.16647,27.40092,26.86165,27.02818,23.49957,21.89411,-24.18029,-22.37179,-22.7067,-20.36235,-21.30009,-21.56801,-21.56801,-21.43405,-23.24255,-25.72086,-24.78312,-22.63972,-27.59634,-26.05577,-60.75214,-78.10033
"2014-07-24 21:00:00",60,5.225,27.2319,27.43007,27.39327,27.65187,27.54815,27.51858,27.51858,27.53336,27.33449,27.06417,27.16615,27.40063,26.8613,27.0351,23.50528,22.37884,-24.18315,-22.37444,-22.70938,-20.36476,-21.30261,-21.57056,-21.57056,-21.43659,-23.2453,-25.7239,-24.78605,-22.6424,-27.59961,-25.99186,-60.69234,-72.75041
"2014-07-24 21:30:00",61,4.988,27.23181,27.42998,27.39318,27.65179,27.54807,27.5185,27.5185,27.53328,27.3344,27.06407,27.16606,27.40054,26.8612,27.035,23.34573,22.21371,-24.18402,-22.37524,-22.7102,-20.36549,-21.30337,-21.57134,-21.57134,-21.43736,-23.24613,-25.72482,-24.78694,-22.64321,-27.60059,-25.99279,-62.3693,-74.5618
"2014-07-24 22:00:00",62,4.902,27.23181,27.42998,27.39318,27.65179,27.54807,27.5185,27.5185,27.53328,27.3344,27.06407,27.16606,27.40054,26.8612,27.04226,23.61397,22.36635,-24.18402,-22.37524,-22.7102,-20.36549,-21.30337,-21.57134,-21.57134,-21.43736,-23.24613,-25.72482,-24.78694,-22.64321,-27.60059,-25.9258,-59.55565,-72.887
"2014-07-24 22:30:00",63,4.685,27.23181,27.42998,27.39318,27.65179,27.54807,27.5185,27.5185,27.54067,27.3344,27.06407,27.16606,27.40054,26.8612,27.04953,23.59472,22.64956,-24.18402,-22.37524,-22.7102,-20.36549,-21.30337,-21.57134,-21.57134,-21.37036,-23.24613,-25.72482,-24.78694,-22.64321,-27.60059,-25.85881,-59.75663,-69.80538
"2014-07-24 23:00:00",64,4.493,27.23181,27.42998,27.39318,27.65179,27.54807,27.5185,27.5185,27.54067,27.3344,27.06407,27.16606,27.40054,26.8612,27.0568,23.80076,22.84215,-24.18402,-22.37524,-22.7102,-20.36549,-21.30337,-21.57134,-21.57134,-21.37036,-23.24613,-25.72482,-24.78694,-22.64321,-27.60059,-25.79182,-57.61289,-67.72864
"2014-07-24 23:30:00",65,4.322,27.23181,27.42998,27.39318,27.65179,27.54807,27.5185,27.5185,27.54067,27.3344,27.06407,27.16606,27.40054,26.8612,27.0568,23.89789,22.9421,-24.18402,-22.37524,-22.7102,-20.36549,-21.30337,-21.57134,-21.57134,-21.37036,-23.24613,-25.72482,-24.78694,-22.64321,-27.60059,-25.79182,-56.60801,-66.65678
"2014-07-25 00:00:00",66,4.17,27.23181,27.42998,27.39318,27.65179,27.54807,27.5185,27.5185,27.54067,27.3344,27.06407,27.16606,27.40054,26.8612,27.06407,23.67823,22.69292,-24.18402,-22.37524,-22.7102,-20.36549,-21.30337,-21.57134,-21.57134,-21.37036,-23.24613,-25.72482,-24.78694,-22.64321,-27.60059,-25.72482,-58.88573,-69.33644
