# polycoeffs from calibration (for ix and iy, sensors A to E)
-3329521.219810   23225.368255
-3323906.516438  -23233.406852
-3326440.661348   -8927.353165
-3321508.673851   57300.254990
-3324288.558107  120693.694457
-3333283.467388  -30184.888757
 6663222.366156  211244.865861
-6669065.025407  -65765.928684
 3330363.208789  -17668.581598
-3339091.632541  -22637.069831
