"Date Time, GMT+00:00","Abs Pres, kPa"
15/07/11 17:30:00,104.669
15/07/11 17:30:02,104.681
15/07/11 17:30:04,104.669
15/07/11 17:30:06,104.669
15/07/11 17:30:08,104.705
15/07/11 17:30:10,104.717
15/07/11 17:30:12,104.681
15/07/11 17:30:14,104.681
15/07/11 17:30:16,104.681
15/07/11 17:30:18,104.645
15/07/11 17:30:20,104.621
15/07/11 17:30:22,104.597
15/07/11 17:30:24,104.597
15/07/11 17:30:26,104.561
15/07/11 17:30:28,104.537
15/07/11 17:30:30,104.549
15/07/11 17:30:32,104.525
15/07/11 17:30:34,104.513
15/07/11 17:30:36,104.513
15/07/11 17:30:38,104.501
15/07/11 17:30:40,104.489
15/07/11 17:30:42,104.489
15/07/11 17:30:44,104.477
15/07/11 17:30:46,104.465
15/07/11 17:30:48,104.465
15/07/11 17:30:50,104.477
15/07/11 17:30:52,104.465
15/07/11 17:30:54,104.465
15/07/11 17:30:56,104.477
15/07/11 17:30:58,104.477
15/07/11 17:31:00,104.453
15/07/11 17:31:02,104.429
15/07/11 17:31:04,104.441
15/07/11 17:31:06,104.453
15/07/11 17:31:08,104.465
15/07/11 17:31:10,104.453
15/07/11 17:31:12,104.465
15/07/11 17:31:14,104.441
15/07/11 17:31:16,104.441
15/07/11 17:31:18,104.453
15/07/11 17:31:20,104.465
15/07/11 17:31:22,104.465
15/07/11 17:31:24,104.465
15/07/11 17:31:26,104.489
15/07/11 17:31:28,104.489
15/07/11 17:31:30,104.477
15/07/11 17:31:32,104.465
15/07/11 17:31:34,104.465
15/07/11 17:31:36,104.465
15/07/11 17:31:38,104.489
15/07/11 17:31:40,104.489
15/07/11 17:31:42,104.489
15/07/11 17:31:44,104.489
15/07/11 17:31:46,104.489
15/07/11 17:31:48,104.501
15/07/11 17:31:50,104.513
15/07/11 17:31:52,104.501
15/07/11 17:31:54,104.501
15/07/11 17:31:56,104.513
15/07/11 17:31:58,104.525
15/07/11 17:32:00,104.513
15/07/11 17:32:02,104.513
15/07/11 17:32:04,104.513
15/07/11 17:32:06,104.525
15/07/11 17:32:08,104.525
15/07/11 17:32:10,104.525
15/07/11 17:32:12,104.549
15/07/11 17:32:14,104.561
15/07/11 17:32:16,104.549
15/07/11 17:32:18,104.549
15/07/11 17:32:20,104.561
15/07/11 17:32:22,104.561
15/07/11 17:32:24,104.525
15/07/11 17:32:26,104.525
15/07/11 17:32:28,104.537
15/07/11 17:32:30,104.525
15/07/11 17:32:32,104.513
15/07/11 17:32:34,104.525
15/07/11 17:32:36,104.537
15/07/11 17:32:38,104.549
15/07/11 17:32:40,104.537
15/07/11 17:32:42,104.561
15/07/11 17:32:44,104.561
15/07/11 17:32:46,104.537
15/07/11 17:32:48,104.525
15/07/11 17:32:50,104.525
15/07/11 17:32:52,104.513
15/07/11 17:32:54,104.513
15/07/11 17:32:56,104.501
15/07/11 17:32:58,104.501
15/07/11 17:33:00,104.513
15/07/11 17:33:02,104.489
15/07/11 17:33:04,104.489
15/07/11 17:33:06,104.513
15/07/11 17:33:08,104.513
15/07/11 17:33:10,104.501
15/07/11 17:33:12,104.513
