"Date Time, GMT+00:00","Abs Pres, kPa"
15/07/19 07:00:00,127.5
15/07/19 07:00:01,127.5
15/07/19 07:00:02,127.5
15/07/19 07:00:03,127.5
15/07/19 07:00:04,127.565
15/07/19 07:00:05,127.5
15/07/19 07:00:06,127.5
15/07/19 07:00:07,127.5
15/07/19 07:00:08,127.5
15/07/19 07:00:09,127.5
15/07/19 07:00:10,127.5
15/07/19 07:00:11,127.5
15/07/19 07:00:12,127.5
15/07/19 07:00:13,127.434
15/07/19 07:00:14,127.5
15/07/19 07:00:15,127.434
15/07/19 07:00:16,127.434
15/07/19 07:00:17,127.434
15/07/19 07:00:18,127.434
15/07/19 07:00:19,127.434
15/07/19 07:00:20,127.434
15/07/19 07:00:21,127.5
15/07/19 07:00:22,127.5
15/07/19 07:00:23,127.5
15/07/19 07:00:24,127.434
15/07/19 07:00:25,127.434
15/07/19 07:00:26,127.368
15/07/19 07:00:27,127.434
15/07/19 07:00:28,127.434
15/07/19 07:00:29,127.434
15/07/19 07:00:30,127.434
15/07/19 07:00:31,127.5
15/07/19 07:00:32,127.5
15/07/19 07:00:33,127.5
15/07/19 07:00:34,127.5
15/07/19 07:00:35,127.434
15/07/19 07:00:36,127.434
15/07/19 07:00:37,127.434
15/07/19 07:00:38,127.434
15/07/19 07:00:39,127.368
15/07/19 07:00:40,127.434
15/07/19 07:00:41,127.434
15/07/19 07:00:42,127.434
15/07/19 07:00:43,127.434
15/07/19 07:00:44,127.434
15/07/19 07:00:45,127.368
15/07/19 07:00:46,127.434
15/07/19 07:00:47,127.434
15/07/19 07:00:48,127.434
15/07/19 07:00:49,127.434
15/07/19 07:00:50,127.368
15/07/19 07:00:51,127.434
15/07/19 07:00:52,127.368
15/07/19 07:00:53,127.368
15/07/19 07:00:54,127.434
15/07/19 07:00:55,127.368
15/07/19 07:00:56,127.302
15/07/19 07:00:57,127.368
15/07/19 07:00:58,127.368
15/07/19 07:00:59,127.368
15/07/19 07:01:00,127.434
15/07/19 07:01:01,127.5
15/07/19 07:01:02,127.434
15/07/19 07:01:03,127.434
15/07/19 07:01:04,127.434
15/07/19 07:01:05,127.434
15/07/19 07:01:06,127.434
15/07/19 07:01:07,127.368
15/07/19 07:01:08,127.434
15/07/19 07:01:09,127.368
15/07/19 07:01:10,127.368
15/07/19 07:01:11,127.434
15/07/19 07:01:12,127.434
15/07/19 07:01:13,127.368
15/07/19 07:01:14,127.434
15/07/19 07:01:15,127.5
15/07/19 07:01:16,127.434
15/07/19 07:01:17,127.434
15/07/19 07:01:18,127.434
15/07/19 07:01:19,127.434
15/07/19 07:01:20,127.5
15/07/19 07:01:21,127.434
15/07/19 07:01:22,127.434
15/07/19 07:01:23,127.434
15/07/19 07:01:24,127.368
15/07/19 07:01:25,127.368
15/07/19 07:01:26,127.368
15/07/19 07:01:27,127.368
15/07/19 07:01:28,127.434
15/07/19 07:01:29,127.368
15/07/19 07:01:30,127.434
15/07/19 07:01:31,127.434
15/07/19 07:01:32,127.368
15/07/19 07:01:33,127.368
15/07/19 07:01:34,127.368
15/07/19 07:01:35,127.368
15/07/19 07:01:36,127.368
15/07/19 07:01:37,127.302
15/07/19 07:01:38,127.368
15/07/19 07:01:39,127.368
15/07/19 07:01:40,127.302
15/07/19 07:01:41,127.368
15/07/19 07:01:42,127.368
15/07/19 07:01:43,127.434
15/07/19 07:01:44,127.434
15/07/19 07:01:45,127.368
15/07/19 07:01:46,127.302
15/07/19 07:01:47,127.368
15/07/19 07:01:48,127.368
15/07/19 07:01:49,127.302
15/07/19 07:01:50,127.302
15/07/19 07:01:51,127.368
15/07/19 07:01:52,127.302
15/07/19 07:01:53,127.368
15/07/19 07:01:54,127.368
15/07/19 07:01:55,127.302
15/07/19 07:01:56,127.302
15/07/19 07:01:57,127.302
15/07/19 07:01:58,127.302
15/07/19 07:01:59,127.368
15/07/19 07:02:00,127.302
15/07/19 07:02:01,127.368
15/07/19 07:02:02,127.368
15/07/19 07:02:03,127.368
15/07/19 07:02:04,127.368
15/07/19 07:02:05,127.368
15/07/19 07:02:06,127.302
15/07/19 07:02:07,127.302
15/07/19 07:02:08,127.302
15/07/19 07:02:09,127.302
15/07/19 07:02:10,127.302
15/07/19 07:02:11,127.302
15/07/19 07:02:12,127.302
15/07/19 07:02:13,127.302
15/07/19 07:02:14,127.302
15/07/19 07:02:15,127.302
15/07/19 07:02:16,127.302
15/07/19 07:02:17,127.302
15/07/19 07:02:18,127.302
15/07/19 07:02:19,127.302
15/07/19 07:02:20,127.302
15/07/19 07:02:21,127.302
15/07/19 07:02:22,127.237
15/07/19 07:02:23,127.237
15/07/19 07:02:24,127.237
15/07/19 07:02:25,127.237
15/07/19 07:02:26,127.237
15/07/19 07:02:27,127.302
15/07/19 07:02:28,127.302
15/07/19 07:02:29,127.302
15/07/19 07:02:30,127.302
15/07/19 07:02:31,127.237
15/07/19 07:02:32,127.237
15/07/19 07:02:33,127.302
15/07/19 07:02:34,127.171
15/07/19 07:02:35,127.237
15/07/19 07:02:36,127.237
15/07/19 07:02:37,127.302
15/07/19 07:02:38,127.302
15/07/19 07:02:39,127.237
15/07/19 07:02:40,127.237
15/07/19 07:02:41,127.302
15/07/19 07:02:42,127.237
15/07/19 07:02:43,127.237
15/07/19 07:02:44,127.237
15/07/19 07:02:45,127.237
15/07/19 07:02:46,127.302
15/07/19 07:02:47,127.302
15/07/19 07:02:48,127.171
15/07/19 07:02:49,127.237
15/07/19 07:02:50,127.237
15/07/19 07:02:51,127.237
15/07/19 07:02:52,127.237
15/07/19 07:02:53,127.302
15/07/19 07:02:54,127.237
15/07/19 07:02:55,127.237
15/07/19 07:02:56,127.237
15/07/19 07:02:57,127.237
15/07/19 07:02:58,127.237
15/07/19 07:02:59,127.237
15/07/19 07:03:00,127.171
15/07/19 07:03:01,127.237
15/07/19 07:03:02,127.237
15/07/19 07:03:03,127.237
15/07/19 07:03:04,127.237
15/07/19 07:03:05,127.171
15/07/19 07:03:06,127.237
15/07/19 07:03:07,127.237
15/07/19 07:03:08,127.237
15/07/19 07:03:09,127.171
15/07/19 07:03:10,127.171
15/07/19 07:03:11,127.171
15/07/19 07:03:12,127.171
15/07/19 07:03:13,127.171
