"Date Time, GMT+00:00","Abs Pres, kPa"
15/07/16 19:30:00,110.379
15/07/16 19:30:02,110.379
15/07/16 19:30:04,110.391
15/07/16 19:30:06,110.391
15/07/16 19:30:08,110.355
15/07/16 19:30:10,110.367
15/07/16 19:30:12,110.367
15/07/16 19:30:14,110.355
15/07/16 19:30:16,110.355
15/07/16 19:30:18,110.343
15/07/16 19:30:20,110.343
15/07/16 19:30:22,110.33
15/07/16 19:30:24,110.33
15/07/16 19:30:26,110.33
15/07/16 19:30:28,110.318
15/07/16 19:30:30,110.318
15/07/16 19:30:32,110.318
15/07/16 19:30:34,110.318
15/07/16 19:30:36,110.318
15/07/16 19:30:38,110.306
15/07/16 19:30:40,110.306
15/07/16 19:30:42,110.294
15/07/16 19:30:44,110.294
15/07/16 19:30:46,110.294
15/07/16 19:30:48,110.306
15/07/16 19:30:50,110.282
15/07/16 19:30:52,110.294
15/07/16 19:30:54,110.282
15/07/16 19:30:56,110.27
15/07/16 19:30:58,110.282
15/07/16 19:31:00,110.27
15/07/16 19:31:02,110.27
15/07/16 19:31:04,110.258
15/07/16 19:31:06,110.246
15/07/16 19:31:08,110.246
15/07/16 19:31:10,110.246
15/07/16 19:31:12,110.246
15/07/16 19:31:14,110.246
15/07/16 19:31:16,110.234
15/07/16 19:31:18,110.222
15/07/16 19:31:20,110.234
15/07/16 19:31:22,110.222
15/07/16 19:31:24,110.222
15/07/16 19:31:26,110.21
15/07/16 19:31:28,110.21
15/07/16 19:31:30,110.222
15/07/16 19:31:32,110.21
15/07/16 19:31:34,110.198
15/07/16 19:31:36,110.198
15/07/16 19:31:38,110.198
15/07/16 19:31:40,110.198
15/07/16 19:31:42,110.186
15/07/16 19:31:44,110.198
15/07/16 19:31:46,110.186
15/07/16 19:31:48,110.186
15/07/16 19:31:50,110.198
15/07/16 19:31:52,110.186
15/07/16 19:31:54,110.174
15/07/16 19:31:56,110.174
15/07/16 19:31:58,110.174
15/07/16 19:32:00,110.162
15/07/16 19:32:02,110.162
15/07/16 19:32:04,110.162
15/07/16 19:32:06,110.15
15/07/16 19:32:08,110.15
15/07/16 19:32:10,110.15
15/07/16 19:32:12,110.15
15/07/16 19:32:14,110.15
15/07/16 19:32:16,110.15
15/07/16 19:32:18,110.138
15/07/16 19:32:20,110.138
15/07/16 19:32:22,110.15
15/07/16 19:32:24,110.138
15/07/16 19:32:26,110.138
15/07/16 19:32:28,110.126
15/07/16 19:32:30,110.138
15/07/16 19:32:32,110.102
15/07/16 19:32:34,110.114
15/07/16 19:32:36,110.102
15/07/16 19:32:38,110.102
15/07/16 19:32:40,110.114
15/07/16 19:32:42,110.102
15/07/16 19:32:44,110.102
15/07/16 19:32:46,110.114
15/07/16 19:32:48,110.114
15/07/16 19:32:50,110.102
15/07/16 19:32:52,110.102
15/07/16 19:32:54,110.102
15/07/16 19:32:56,110.102
15/07/16 19:32:58,110.102
15/07/16 19:33:00,110.078
15/07/16 19:33:02,110.078
15/07/16 19:33:04,110.066
15/07/16 19:33:06,110.078
15/07/16 19:33:08,110.09
15/07/16 19:33:10,110.09
15/07/16 19:33:12,110.102
15/07/16 19:33:14,110.09
15/07/16 19:33:16,110.078
15/07/16 19:33:18,110.066
15/07/16 19:33:20,110.054
15/07/16 19:33:22,110.054
15/07/16 19:33:24,110.066
15/07/16 19:33:26,110.066
15/07/16 19:33:28,110.09
15/07/16 19:33:30,110.078
15/07/16 19:33:32,110.054
15/07/16 19:33:34,110.054
15/07/16 19:33:36,110.042
15/07/16 19:33:38,110.054
15/07/16 19:33:40,110.066
15/07/16 19:33:42,110.054
15/07/16 19:33:44,110.054
15/07/16 19:33:46,110.03
15/07/16 19:33:48,110.018
15/07/16 19:33:50,110.018
15/07/16 19:33:52,110.018
15/07/16 19:33:54,110.03
15/07/16 19:33:56,110.042
15/07/16 19:33:58,110.042
15/07/16 19:34:00,110.018
15/07/16 19:34:02,110.006
15/07/16 19:34:04,110.006
15/07/16 19:34:06,110.03
15/07/16 19:34:08,110.042
15/07/16 19:34:10,110.03
15/07/16 19:34:12,110.03
15/07/16 19:34:14,109.994
15/07/16 19:34:16,109.994
15/07/16 19:34:18,110.006
15/07/16 19:34:20,110.018
15/07/16 19:34:22,110.018
15/07/16 19:34:24,110.006
15/07/16 19:34:26,109.994
15/07/16 19:34:28,109.982
