"Date Time GMT+00:00","Abs Pres kPa"
15/07/10 21:37:16,120.478
15/07/10 21:37:18,120.466
15/07/10 21:37:20,120.466
15/07/10 21:37:22,120.466
15/07/10 21:37:24,120.478
15/07/10 21:37:26,120.478
15/07/10 21:37:28,120.478
15/07/10 21:37:30,120.478
15/07/10 21:37:32,120.49
15/07/10 21:37:34,120.478
15/07/10 21:37:36,120.478
15/07/10 21:37:38,120.502
15/07/10 21:37:40,120.502
15/07/10 21:37:42,120.515
15/07/10 21:37:44,120.502
15/07/10 21:37:46,120.502
15/07/10 21:37:48,120.502
15/07/10 21:37:50,120.502
15/07/10 21:37:52,120.502
15/07/10 21:37:54,120.502
15/07/10 21:37:56,120.502
15/07/10 21:37:58,120.502
15/07/10 21:38:00,120.502
15/07/10 21:38:02,120.515
15/07/10 21:38:04,120.527
15/07/10 21:38:06,120.527
15/07/10 21:38:08,120.539
15/07/10 21:38:10,120.551
15/07/10 21:38:12,120.551
15/07/10 21:38:14,120.563
15/07/10 21:38:16,120.551
15/07/10 21:38:18,120.551
15/07/10 21:38:20,120.551
15/07/10 21:38:22,120.551
15/07/10 21:38:24,120.551
15/07/10 21:38:26,120.563
15/07/10 21:38:28,120.563
15/07/10 21:38:30,120.551
15/07/10 21:38:32,120.551
15/07/10 21:38:34,120.563
15/07/10 21:38:36,120.563
15/07/10 21:38:38,120.563
15/07/10 21:38:40,120.563
15/07/10 21:38:42,120.563
15/07/10 21:38:44,120.563
15/07/10 21:38:46,120.575
15/07/10 21:38:48,120.563
15/07/10 21:38:50,120.575
15/07/10 21:38:52,120.575
15/07/10 21:38:54,120.563
15/07/10 21:38:56,120.587
15/07/10 21:38:58,120.575
15/07/10 21:39:00,120.575
15/07/10 21:39:02,120.599
15/07/10 21:39:04,120.575
15/07/10 21:39:06,120.575
15/07/10 21:39:08,120.575
15/07/10 21:39:10,120.587
15/07/10 21:39:12,120.599
15/07/10 21:39:14,120.599
15/07/10 21:39:16,120.599
15/07/10 21:39:18,120.599
15/07/10 21:39:20,120.599
15/07/10 21:39:22,120.611
15/07/10 21:39:24,120.623
15/07/10 21:39:26,120.623
15/07/10 21:39:28,120.611
15/07/10 21:39:30,120.623
15/07/10 21:39:32,120.635
15/07/10 21:39:34,120.635
15/07/10 21:39:36,120.647
15/07/10 21:39:38,120.635
15/07/10 21:39:40,120.635
15/07/10 21:39:42,120.623
15/07/10 21:39:44,120.623
15/07/10 21:39:46,120.635
15/07/10 21:39:48,120.635
15/07/10 21:39:50,120.635
15/07/10 21:39:52,120.635
15/07/10 21:39:54,120.647
15/07/10 21:39:56,120.659
15/07/10 21:39:58,120.659
15/07/10 21:40:00,120.647
15/07/10 21:40:02,120.659
15/07/10 21:40:04,120.659
15/07/10 21:40:06,120.647
15/07/10 21:40:08,120.647
15/07/10 21:40:10,120.659
15/07/10 21:40:12,120.659
15/07/10 21:40:14,120.659
15/07/10 21:40:16,120.659
15/07/10 21:40:18,120.647
15/07/10 21:40:20,120.671
15/07/10 21:40:22,120.671
15/07/10 21:40:24,120.683
15/07/10 21:40:26,120.671
15/07/10 21:40:28,120.659
15/07/10 21:40:30,120.659
15/07/10 21:40:32,120.683
15/07/10 21:40:34,120.695
15/07/10 21:40:36,120.683
15/07/10 21:40:38,120.683
15/07/10 21:40:40,120.683
15/07/10 21:40:42,120.683
15/07/10 21:40:44,120.683
15/07/10 21:40:46,120.695
15/07/10 21:40:48,120.695
15/07/10 21:40:50,120.707
15/07/10 21:40:52,120.695
15/07/10 21:40:54,120.695
15/07/10 21:40:56,120.695
15/07/10 21:40:58,120.707
15/07/10 21:41:00,120.719
15/07/10 21:41:02,120.719
15/07/10 21:41:04,120.719
15/07/10 21:41:06,120.707
15/07/10 21:41:08,120.719
15/07/10 21:41:10,120.707
15/07/10 21:41:12,120.719
15/07/10 21:41:14,120.743
15/07/10 21:41:16,120.731
15/07/10 21:41:18,120.731
15/07/10 21:41:20,120.731
15/07/10 21:41:22,120.719
15/07/10 21:41:24,120.743
15/07/10 21:41:26,120.743
15/07/10 21:41:28,120.756
15/07/10 21:41:30,120.743
15/07/10 21:41:32,120.743
15/07/10 21:41:34,120.743
15/07/10 21:41:36,120.743
15/07/10 21:41:38,120.756
15/07/10 21:41:40,120.756
15/07/10 21:41:42,120.756
15/07/10 21:41:44,120.756
15/07/10 21:41:46,120.743
15/07/10 21:41:48,120.768
15/07/10 21:41:50,120.756
15/07/10 21:41:52,120.756
15/07/10 21:41:54,120.768
15/07/10 21:41:56,120.768
15/07/10 21:41:58,120.78
15/07/10 21:42:00,120.756
15/07/10 21:42:02,120.768
15/07/10 21:42:04,120.768
15/07/10 21:42:06,120.768
15/07/10 21:42:08,120.743
15/07/10 21:42:10,120.756
15/07/10 21:42:12,120.768
15/07/10 21:42:14,120.78
15/07/10 21:42:16,120.768
15/07/10 21:42:18,120.768
15/07/10 21:42:20,120.768
15/07/10 21:42:22,120.768
15/07/10 21:42:24,120.756
15/07/10 21:42:26,120.78
15/07/10 21:42:28,120.78
15/07/10 21:42:30,120.792
15/07/10 21:42:32,120.78
15/07/10 21:42:34,120.78
15/07/10 21:42:36,120.792
15/07/10 21:42:38,120.792
15/07/10 21:42:40,120.804
15/07/10 21:42:42,120.816
15/07/10 21:42:44,120.792
15/07/10 21:42:46,120.792
15/07/10 21:42:48,120.804
15/07/10 21:42:50,120.804
15/07/10 21:42:52,120.816
15/07/10 21:42:54,120.804
15/07/10 21:42:56,120.804
15/07/10 21:42:58,120.804
15/07/10 21:43:00,120.804
15/07/10 21:43:02,120.816
15/07/10 21:43:04,120.816
15/07/10 21:43:06,120.816
15/07/10 21:43:08,120.816
15/07/10 21:43:10,120.816
15/07/10 21:43:12,120.828
15/07/10 21:43:14,120.816
15/07/10 21:43:16,120.84
15/07/10 21:43:18,120.816
15/07/10 21:43:20,120.816
15/07/10 21:43:22,120.828
15/07/10 21:43:24,120.828
15/07/10 21:43:26,120.828
15/07/10 21:43:28,120.828
15/07/10 21:43:30,120.816
15/07/10 21:43:32,120.828
15/07/10 21:43:34,120.828
15/07/10 21:43:36,120.84
15/07/10 21:43:38,120.84
15/07/10 21:43:40,120.84
15/07/10 21:43:42,120.828
15/07/10 21:43:44,120.84
15/07/10 21:43:46,120.84
15/07/10 21:43:48,120.84
15/07/10 21:43:50,120.84
15/07/10 21:43:52,120.852
15/07/10 21:43:54,120.852
15/07/10 21:43:56,120.852
15/07/10 21:43:58,120.852
15/07/10 21:44:00,120.852
15/07/10 21:44:02,120.852
15/07/10 21:44:04,120.852
15/07/10 21:44:06,120.864
15/07/10 21:44:08,120.876
15/07/10 21:44:10,120.864
15/07/10 21:44:12,120.852
15/07/10 21:44:14,120.852
15/07/10 21:44:16,120.852
15/07/10 21:44:18,120.864
15/07/10 21:44:20,120.864
15/07/10 21:44:22,120.864
15/07/10 21:44:24,120.864
15/07/10 21:44:26,120.852
15/07/10 21:44:28,120.864
15/07/10 21:44:30,120.888
15/07/10 21:44:32,120.888
15/07/10 21:44:34,120.864
15/07/10 21:44:36,120.864
15/07/10 21:44:38,120.864
15/07/10 21:44:40,120.876
15/07/10 21:44:42,120.876
15/07/10 21:44:44,120.888
15/07/10 21:44:46,120.876
15/07/10 21:44:48,120.864
15/07/10 21:44:50,120.864
15/07/10 21:44:52,120.864
15/07/10 21:44:54,120.852
15/07/10 21:44:56,120.876
15/07/10 21:44:58,120.876
15/07/10 21:45:00,120.876
15/07/10 21:45:02,120.9
15/07/10 21:45:04,120.888
15/07/10 21:45:06,120.888
15/07/10 21:45:08,120.888
15/07/10 21:45:10,120.876
15/07/10 21:45:12,120.9
15/07/10 21:45:14,120.912
15/07/10 21:45:16,120.912
15/07/10 21:45:18,120.888
15/07/10 21:45:20,120.9
15/07/10 21:45:22,120.9
15/07/10 21:45:24,120.912
15/07/10 21:45:26,120.912
15/07/10 21:45:28,120.924
15/07/10 21:45:30,120.912
15/07/10 21:45:32,120.912
15/07/10 21:45:34,120.912
15/07/10 21:45:36,120.912
15/07/10 21:45:38,120.912
15/07/10 21:45:40,120.924
15/07/10 21:45:42,120.924
15/07/10 21:45:44,120.924
15/07/10 21:45:46,120.924
15/07/10 21:45:48,120.924
15/07/10 21:45:50,120.936
15/07/10 21:45:52,120.924
15/07/10 21:45:54,120.924
15/07/10 21:45:56,120.924
15/07/10 21:45:58,120.924
15/07/10 21:46:00,120.924
15/07/10 21:46:02,120.936
15/07/10 21:46:04,120.948
15/07/10 21:46:06,120.948
15/07/10 21:46:08,120.96
15/07/10 21:46:10,120.948
15/07/10 21:46:12,120.96
15/07/10 21:46:14,120.96
15/07/10 21:46:16,120.972
15/07/10 21:46:18,120.972
15/07/10 21:46:20,120.972
15/07/10 21:46:22,120.96
15/07/10 21:46:24,120.96
15/07/10 21:46:26,120.948
15/07/10 21:46:28,120.96
15/07/10 21:46:30,120.972
15/07/10 21:46:32,120.972
15/07/10 21:46:34,120.96
15/07/10 21:46:36,120.96
15/07/10 21:46:38,120.972
15/07/10 21:46:40,120.96
15/07/10 21:46:42,120.984
15/07/10 21:46:44,120.96
15/07/10 21:46:46,120.972
15/07/10 21:46:48,120.96
15/07/10 21:46:50,120.972
15/07/10 21:46:52,120.972
15/07/10 21:46:54,120.984
15/07/10 21:46:56,120.984
15/07/10 21:46:58,120.984
15/07/10 21:47:00,120.972
15/07/10 21:47:02,120.984
15/07/10 21:47:04,120.984
15/07/10 21:47:06,121.009
15/07/10 21:47:08,120.997
15/07/10 21:47:10,120.997
15/07/10 21:47:12,120.997
15/07/10 21:47:14,121.009
15/07/10 21:47:16,120.997
15/07/10 21:47:18,121.021
15/07/10 21:47:20,121.021
15/07/10 21:47:22,121.021
15/07/10 21:47:24,121.033
15/07/10 21:47:26,121.033
15/07/10 21:47:28,121.033
15/07/10 21:47:30,121.033
15/07/10 21:47:32,121.021
15/07/10 21:47:34,121.021
15/07/10 21:47:36,120.997
15/07/10 21:47:38,121.009
15/07/10 21:47:40,121.009
15/07/10 21:47:42,121.009
15/07/10 21:47:44,120.997
15/07/10 21:47:46,121.021
15/07/10 21:47:48,121.021
15/07/10 21:47:50,121.021
15/07/10 21:47:52,121.021
15/07/10 21:47:54,121.033
15/07/10 21:47:56,121.033
15/07/10 21:47:58,121.033
15/07/10 21:48:00,121.045
15/07/10 21:48:02,121.045
15/07/10 21:48:04,121.045
15/07/10 21:48:06,121.045
15/07/10 21:48:08,121.045
15/07/10 21:48:10,121.057
15/07/10 21:48:12,121.045
15/07/10 21:48:14,121.033
15/07/10 21:48:16,121.045
15/07/10 21:48:18,121.045
15/07/10 21:48:20,121.069
15/07/10 21:48:22,121.069
15/07/10 21:48:24,121.069
15/07/10 21:48:26,121.045
15/07/10 21:48:28,121.045
15/07/10 21:48:30,121.045
15/07/10 21:48:32,121.057
15/07/10 21:48:34,121.069
15/07/10 21:48:36,121.069
15/07/10 21:48:38,121.057
15/07/10 21:48:40,121.045
15/07/10 21:48:42,121.045
15/07/10 21:48:44,121.057
15/07/10 21:48:46,121.069
15/07/10 21:48:48,121.069
15/07/10 21:48:50,121.081
15/07/10 21:48:52,121.081
15/07/10 21:48:54,121.069
15/07/10 21:48:56,121.093
15/07/10 21:48:58,121.093
15/07/10 21:49:00,121.105
15/07/10 21:49:02,121.081
15/07/10 21:49:04,121.081
15/07/10 21:49:06,121.081
15/07/10 21:49:08,121.081
15/07/10 21:49:10,121.093
15/07/10 21:49:12,121.105
15/07/10 21:49:14,121.117
15/07/10 21:49:16,121.093
15/07/10 21:49:18,121.093
15/07/10 21:49:20,121.093
15/07/10 21:49:22,121.093
15/07/10 21:49:24,121.105
15/07/10 21:49:26,121.117
15/07/10 21:49:28,121.105
15/07/10 21:49:30,121.105
15/07/10 21:49:32,121.105
15/07/10 21:49:34,121.105
15/07/10 21:49:36,121.117
15/07/10 21:49:38,121.141
15/07/10 21:49:40,121.129
15/07/10 21:49:42,121.129
15/07/10 21:49:44,121.129
15/07/10 21:49:46,121.141
15/07/10 21:49:48,121.153
15/07/10 21:49:50,121.153
15/07/10 21:49:52,121.141
15/07/10 21:49:54,121.129
15/07/10 21:49:56,121.141
15/07/10 21:49:58,121.165
15/07/10 21:50:00,121.201
15/07/10 21:50:02,121.057
15/07/10 21:50:04,121.069
15/07/10 21:50:06,121.153
15/07/10 21:50:08,121.141
15/07/10 21:50:10,121.093
15/07/10 21:50:12,121.141
15/07/10 21:50:14,121.153
15/07/10 21:50:16,121.141
15/07/10 21:50:18,121.129
15/07/10 21:50:20,121.153
15/07/10 21:50:22,121.165
15/07/10 21:50:24,121.141
15/07/10 21:50:26,121.177
15/07/10 21:50:28,121.165
15/07/10 21:50:30,121.189
15/07/10 21:50:32,121.201
15/07/10 21:50:34,121.177
15/07/10 21:50:36,121.189
15/07/10 21:50:38,121.201
15/07/10 21:50:40,121.201
15/07/10 21:50:42,121.201
15/07/10 21:50:44,121.201
15/07/10 21:50:46,121.189
15/07/10 21:50:48,121.189
15/07/10 21:50:50,121.189
15/07/10 21:50:52,121.189
15/07/10 21:50:54,121.189
15/07/10 21:50:56,121.189
15/07/10 21:50:58,121.189
15/07/10 21:51:00,121.189
15/07/10 21:51:02,121.189
15/07/10 21:51:04,121.177
15/07/10 21:51:06,121.189
15/07/10 21:51:08,121.201
15/07/10 21:51:10,121.201
15/07/10 21:51:12,121.201
15/07/10 21:51:14,121.225
15/07/10 21:51:16,121.213
15/07/10 21:51:18,121.201
15/07/10 21:51:20,121.213
15/07/10 21:51:22,121.225
15/07/10 21:51:24,121.213
15/07/10 21:51:26,121.213
15/07/10 21:51:28,121.225
15/07/10 21:51:30,121.225
15/07/10 21:51:32,121.238
15/07/10 21:51:34,121.225
15/07/10 21:51:36,121.238
15/07/10 21:51:38,121.225
15/07/10 21:51:40,121.238
15/07/10 21:51:42,121.238
15/07/10 21:51:44,121.238
15/07/10 21:51:46,121.25
15/07/10 21:51:48,121.238
15/07/10 21:51:50,121.238
15/07/10 21:51:52,121.238
15/07/10 21:51:54,121.262
15/07/10 21:51:56,121.25
15/07/10 21:51:58,121.262
15/07/10 21:52:00,121.262
15/07/10 21:52:02,121.262
15/07/10 21:52:04,121.25
15/07/10 21:52:06,121.25
15/07/10 21:52:08,121.262
15/07/10 21:52:10,121.262
15/07/10 21:52:12,121.262
15/07/10 21:52:14,121.274
15/07/10 21:52:16,121.262
15/07/10 21:52:18,121.262
15/07/10 21:52:20,121.274
15/07/10 21:52:22,121.274
15/07/10 21:52:24,121.274
15/07/10 21:52:26,121.274
15/07/10 21:52:28,121.286
15/07/10 21:52:30,121.298
15/07/10 21:52:32,121.286
15/07/10 21:52:34,121.298
15/07/10 21:52:36,121.298
15/07/10 21:52:38,121.286
15/07/10 21:52:40,121.274
15/07/10 21:52:42,121.286
15/07/10 21:52:44,121.298
15/07/10 21:52:46,121.322
15/07/10 21:52:48,121.31
15/07/10 21:52:50,121.322
15/07/10 21:52:52,121.31
15/07/10 21:52:54,121.31
15/07/10 21:52:56,121.322
15/07/10 21:52:58,121.334
15/07/10 21:53:00,121.346
15/07/10 21:53:02,121.334
15/07/10 21:53:04,121.346
15/07/10 21:53:06,121.346
15/07/10 21:53:08,121.346
15/07/10 21:53:10,121.334
15/07/10 21:53:12,121.346
15/07/10 21:53:14,121.346
15/07/10 21:53:16,121.346
15/07/10 21:53:18,121.334
15/07/10 21:53:20,121.334
15/07/10 21:53:22,121.334
15/07/10 21:53:24,121.346
15/07/10 21:53:26,121.346
15/07/10 21:53:28,121.346
15/07/10 21:53:30,121.334
15/07/10 21:53:32,121.346
15/07/10 21:53:34,121.358
15/07/10 21:53:36,121.346
15/07/10 21:53:38,121.358
15/07/10 21:53:40,121.37
15/07/10 21:53:42,121.358
15/07/10 21:53:44,121.358
15/07/10 21:53:46,121.37
15/07/10 21:53:48,121.382
15/07/10 21:53:50,121.382
15/07/10 21:53:52,121.358
15/07/10 21:53:54,121.382
15/07/10 21:53:56,121.382
15/07/10 21:53:58,121.394
15/07/10 21:54:00,121.394
15/07/10 21:54:02,121.406
15/07/10 21:54:04,121.406
15/07/10 21:54:06,121.394
15/07/10 21:54:08,121.394
15/07/10 21:54:10,121.406
15/07/10 21:54:12,121.406
15/07/10 21:54:14,121.418
15/07/10 21:54:16,121.418
15/07/10 21:54:18,121.418
15/07/10 21:54:20,121.394
15/07/10 21:54:22,121.406
15/07/10 21:54:24,121.418
15/07/10 21:54:26,121.418
15/07/10 21:54:28,121.43
15/07/10 21:54:30,121.418
15/07/10 21:54:32,121.43
15/07/10 21:54:34,121.442
15/07/10 21:54:36,121.43
15/07/10 21:54:38,121.418
15/07/10 21:54:40,121.418
15/07/10 21:54:42,121.43
15/07/10 21:54:44,121.43
15/07/10 21:54:46,121.43
15/07/10 21:54:48,121.442
15/07/10 21:54:50,121.442
15/07/10 21:54:52,121.442
15/07/10 21:54:54,121.467
15/07/10 21:54:56,121.454
15/07/10 21:54:58,121.454
15/07/10 21:55:00,121.454
15/07/10 21:55:02,121.467
15/07/10 21:55:04,121.467
15/07/10 21:55:06,121.454
15/07/10 21:55:08,121.467
15/07/10 21:55:10,121.467
15/07/10 21:55:12,121.454
15/07/10 21:55:14,121.467
15/07/10 21:55:16,121.479
15/07/10 21:55:18,121.479
15/07/10 21:55:20,121.479
15/07/10 21:55:22,121.479
15/07/10 21:55:24,121.479
15/07/10 21:55:26,121.479
15/07/10 21:55:28,121.491
15/07/10 21:55:30,121.491
15/07/10 21:55:32,121.503
15/07/10 21:55:34,121.503
15/07/10 21:55:36,121.503
15/07/10 21:55:38,121.503
15/07/10 21:55:40,121.515
15/07/10 21:55:42,121.515
15/07/10 21:55:44,121.515
15/07/10 21:55:46,121.515
15/07/10 21:55:48,121.515
15/07/10 21:55:50,121.515
15/07/10 21:55:52,121.527
15/07/10 21:55:54,121.527
15/07/10 21:55:56,121.539
15/07/10 21:55:58,121.527
15/07/10 21:56:00,121.527
15/07/10 21:56:02,121.539
15/07/10 21:56:04,121.539
15/07/10 21:56:06,121.527
15/07/10 21:56:08,121.527
15/07/10 21:56:10,121.527
15/07/10 21:56:12,121.527
15/07/10 21:56:14,121.551
15/07/10 21:56:16,121.563
15/07/10 21:56:18,121.575
15/07/10 21:56:20,121.575
15/07/10 21:56:22,121.575
15/07/10 21:56:24,121.575
15/07/10 21:56:26,121.575
15/07/10 21:56:28,121.575
15/07/10 21:56:30,121.563
15/07/10 21:56:32,121.575
15/07/10 21:56:34,121.575
15/07/10 21:56:36,121.575
15/07/10 21:56:38,121.575
15/07/10 21:56:40,121.587
15/07/10 21:56:42,121.575
15/07/10 21:56:44,121.575
15/07/10 21:56:46,121.587
15/07/10 21:56:48,121.587
15/07/10 21:56:50,121.599
15/07/10 21:56:52,121.599
15/07/10 21:56:54,121.587
15/07/10 21:56:56,121.599
15/07/10 21:56:58,121.587
15/07/10 21:57:00,121.599
15/07/10 21:57:02,121.611
15/07/10 21:57:04,121.611
15/07/10 21:57:06,121.599
15/07/10 21:57:08,121.611
15/07/10 21:57:10,121.623
15/07/10 21:57:12,121.611
15/07/10 21:57:14,121.623
15/07/10 21:57:16,121.635
15/07/10 21:57:18,121.623
15/07/10 21:57:20,121.623
15/07/10 21:57:22,121.635
15/07/10 21:57:24,121.635
15/07/10 21:57:26,121.623
15/07/10 21:57:28,121.635
15/07/10 21:57:30,121.635
15/07/10 21:57:32,121.635
15/07/10 21:57:34,121.659
15/07/10 21:57:36,121.659
15/07/10 21:57:38,121.659
15/07/10 21:57:40,121.659
15/07/10 21:57:42,121.659
15/07/10 21:57:44,121.659
15/07/10 21:57:46,121.659
15/07/10 21:57:48,121.659
15/07/10 21:57:50,121.647
15/07/10 21:57:52,121.659
15/07/10 21:57:54,121.659
15/07/10 21:57:56,121.671
15/07/10 21:57:58,121.671
15/07/10 21:58:00,121.671
15/07/10 21:58:02,121.683
15/07/10 21:58:04,121.683
15/07/10 21:58:06,121.683
15/07/10 21:58:08,121.683
15/07/10 21:58:10,121.683
15/07/10 21:58:12,121.683
15/07/10 21:58:14,121.683
15/07/10 21:58:16,121.696
15/07/10 21:58:18,121.683
15/07/10 21:58:20,121.696
15/07/10 21:58:22,121.708
15/07/10 21:58:24,121.708
15/07/10 21:58:26,121.696
15/07/10 21:58:28,121.72
15/07/10 21:58:30,121.708
15/07/10 21:58:32,121.732
15/07/10 21:58:34,121.72
15/07/10 21:58:36,121.72
15/07/10 21:58:38,121.732
15/07/10 21:58:40,121.732
15/07/10 21:58:42,121.744
15/07/10 21:58:44,121.732
15/07/10 21:58:46,121.732
15/07/10 21:58:48,121.732
15/07/10 21:58:50,121.732
15/07/10 21:58:52,121.744
15/07/10 21:58:54,121.756
15/07/10 21:58:56,121.756
15/07/10 21:58:58,121.756
15/07/10 21:59:00,121.744
15/07/10 21:59:02,121.756
15/07/10 21:59:04,121.768
15/07/10 21:59:06,121.768
15/07/10 21:59:08,121.768
15/07/10 21:59:10,121.768
15/07/10 21:59:12,121.768
15/07/10 21:59:14,121.78
15/07/10 21:59:16,121.792
15/07/10 21:59:18,121.792
15/07/10 21:59:20,121.78
15/07/10 21:59:22,121.792
15/07/10 21:59:24,121.78
15/07/10 21:59:26,121.78
15/07/10 21:59:28,121.792
15/07/10 21:59:30,121.804
15/07/10 21:59:32,121.804
15/07/10 21:59:34,121.804
15/07/10 21:59:36,121.816
15/07/10 21:59:38,121.804
15/07/10 21:59:40,121.792
15/07/10 21:59:42,121.792
15/07/10 21:59:44,121.816
15/07/10 21:59:46,121.792
15/07/10 21:59:48,121.792
15/07/10 21:59:50,121.804
15/07/10 21:59:52,121.816
15/07/10 21:59:54,121.816
15/07/10 21:59:56,121.816
15/07/10 21:59:58,121.804
15/07/10 22:00:00,121.816
15/07/10 22:00:02,121.816
15/07/10 22:00:04,121.828
15/07/10 22:00:06,121.816
15/07/10 22:00:08,121.828
15/07/10 22:00:10,121.816
15/07/10 22:00:12,121.84
15/07/10 22:00:14,121.828
15/07/10 22:00:16,121.852
15/07/10 22:00:18,121.852
15/07/10 22:00:20,121.852
15/07/10 22:00:22,121.852
15/07/10 22:00:24,121.852
15/07/10 22:00:26,121.828
15/07/10 22:00:28,121.828
15/07/10 22:00:30,121.828
15/07/10 22:00:32,121.84
15/07/10 22:00:34,121.852
15/07/10 22:00:36,121.876
15/07/10 22:00:38,121.876
15/07/10 22:00:40,121.876
15/07/10 22:00:42,121.864
15/07/10 22:00:44,121.852
15/07/10 22:00:46,121.864
15/07/10 22:00:48,121.864
15/07/10 22:00:50,121.888
15/07/10 22:00:52,121.9
15/07/10 22:00:54,121.9
15/07/10 22:00:56,121.888
15/07/10 22:00:58,121.888
15/07/10 22:01:00,121.888
15/07/10 22:01:02,121.888
15/07/10 22:01:04,121.9
15/07/10 22:01:06,121.9
15/07/10 22:01:08,121.912
15/07/10 22:01:10,121.9
15/07/10 22:01:12,121.912
15/07/10 22:01:14,121.9
15/07/10 22:01:16,121.9
15/07/10 22:01:18,121.9
15/07/10 22:01:20,121.9
15/07/10 22:01:22,121.9
15/07/10 22:01:24,121.912
15/07/10 22:01:26,121.925
15/07/10 22:01:28,121.937
15/07/10 22:01:30,121.925
15/07/10 22:01:32,121.937
15/07/10 22:01:34,121.937
15/07/10 22:01:36,121.949
15/07/10 22:01:38,121.937
15/07/10 22:01:40,121.937
15/07/10 22:01:42,121.937
15/07/10 22:01:44,121.937
15/07/10 22:01:46,121.925
15/07/10 22:01:48,121.961
15/07/10 22:01:50,121.961
15/07/10 22:01:52,121.973
15/07/10 22:01:54,121.961
15/07/10 22:01:56,121.961
15/07/10 22:01:58,121.961
15/07/10 22:02:00,121.961
15/07/10 22:02:02,121.949
15/07/10 22:02:04,121.937
15/07/10 22:02:06,121.949
15/07/10 22:02:08,121.949
15/07/10 22:02:10,121.949
15/07/10 22:02:12,121.961
15/07/10 22:02:14,121.961
15/07/10 22:02:16,121.961
15/07/10 22:02:18,121.961
15/07/10 22:02:20,121.961
15/07/10 22:02:22,121.973
15/07/10 22:02:24,121.985
15/07/10 22:02:26,121.985
15/07/10 22:02:28,121.973
15/07/10 22:02:30,121.997
15/07/10 22:02:32,121.997
15/07/10 22:02:34,122.021
15/07/10 22:02:36,122.009
15/07/10 22:02:38,122.009
15/07/10 22:02:40,122.009
15/07/10 22:02:42,121.985
15/07/10 22:02:44,121.985
15/07/10 22:02:46,121.997
15/07/10 22:02:48,122.009
15/07/10 22:02:50,122.033
15/07/10 22:02:52,122.021
15/07/10 22:02:54,122.033
15/07/10 22:02:56,122.033
15/07/10 22:02:58,122.009
15/07/10 22:03:00,121.997
15/07/10 22:03:02,122.009
15/07/10 22:03:04,122.009
15/07/10 22:03:06,122.033
15/07/10 22:03:08,122.033
15/07/10 22:03:10,122.045
15/07/10 22:03:12,122.045
15/07/10 22:03:14,122.033
15/07/10 22:03:16,122.021
15/07/10 22:03:18,122.033
15/07/10 22:03:20,122.033
15/07/10 22:03:22,122.045
15/07/10 22:03:24,122.045
15/07/10 22:03:26,122.057
15/07/10 22:03:28,122.033
15/07/10 22:03:30,122.033
15/07/10 22:03:32,122.033
15/07/10 22:03:34,122.033
15/07/10 22:03:36,122.045
15/07/10 22:03:38,122.069
15/07/10 22:03:40,122.069
15/07/10 22:03:42,122.069
15/07/10 22:03:44,122.057
15/07/10 22:03:46,122.057
15/07/10 22:03:48,122.057
15/07/10 22:03:50,122.057
15/07/10 22:03:52,122.057
15/07/10 22:03:54,122.057
15/07/10 22:03:56,122.081
15/07/10 22:03:58,122.069
15/07/10 22:04:00,122.081
15/07/10 22:04:02,122.069
15/07/10 22:04:04,122.069
15/07/10 22:04:06,122.081
15/07/10 22:04:08,122.081
15/07/10 22:04:10,122.093
15/07/10 22:04:12,122.081
15/07/10 22:04:14,122.093
15/07/10 22:04:16,122.105
15/07/10 22:04:18,122.105
15/07/10 22:04:20,122.105
15/07/10 22:04:22,122.093
15/07/10 22:04:24,122.081
15/07/10 22:04:26,122.093
15/07/10 22:04:28,122.117
15/07/10 22:04:30,122.129
15/07/10 22:04:32,122.117
15/07/10 22:04:34,122.093
15/07/10 22:04:36,122.081
15/07/10 22:04:38,122.105
15/07/10 22:04:40,122.117
15/07/10 22:04:42,122.117
15/07/10 22:04:44,122.105
15/07/10 22:04:46,122.081
15/07/10 22:04:48,122.093
15/07/10 22:04:50,122.105
15/07/10 22:04:52,122.129
15/07/10 22:04:54,122.129
15/07/10 22:04:56,122.141
15/07/10 22:04:58,122.105
15/07/10 22:05:00,122.105
15/07/10 22:05:02,122.129
15/07/10 22:05:04,122.154
15/07/10 22:05:06,122.178
15/07/10 22:05:08,122.166
15/07/10 22:05:10,122.154
15/07/10 22:05:12,122.154
15/07/10 22:05:14,122.141
15/07/10 22:05:16,122.154
15/07/10 22:05:18,122.178
15/07/10 22:05:20,122.166
15/07/10 22:05:22,122.166
15/07/10 22:05:24,122.154
15/07/10 22:05:26,122.141
15/07/10 22:05:28,122.141
15/07/10 22:05:30,122.141
15/07/10 22:05:32,122.154
15/07/10 22:05:34,122.154
15/07/10 22:05:36,122.141
15/07/10 22:05:38,122.129
15/07/10 22:05:40,122.141
15/07/10 22:05:42,122.154
15/07/10 22:05:44,122.166
15/07/10 22:05:46,122.166
15/07/10 22:05:48,122.166
15/07/10 22:05:50,122.154
15/07/10 22:05:52,122.154
15/07/10 22:05:54,122.166
15/07/10 22:05:56,122.178
15/07/10 22:05:58,122.19
15/07/10 22:06:00,122.202
15/07/10 22:06:02,122.178
15/07/10 22:06:04,122.154
15/07/10 22:06:06,122.178
15/07/10 22:06:08,122.178
15/07/10 22:06:10,122.202
15/07/10 22:06:12,122.19
15/07/10 22:06:14,122.178
15/07/10 22:06:16,122.178
15/07/10 22:06:18,122.166
15/07/10 22:06:20,122.166
