"Date Time, GMT+00:00","Abs Pres, kPa"
15/07/12 02:00:00,124.081
15/07/12 02:00:02,124.081
15/07/12 02:00:04,124.081
15/07/12 02:00:06,124.015
15/07/12 02:00:08,124.081
15/07/12 02:00:10,124.081
15/07/12 02:00:12,124.015
15/07/12 02:00:14,124.015
15/07/12 02:00:16,124.015
15/07/12 02:00:18,124.015
15/07/12 02:00:20,124.015
15/07/12 02:00:22,124.015
15/07/12 02:00:24,124.015
15/07/12 02:00:26,124.015
15/07/12 02:00:28,124.015
15/07/12 02:00:30,124.015
15/07/12 02:00:32,124.081
15/07/12 02:00:34,124.081
15/07/12 02:00:36,124.081
15/07/12 02:00:38,124.081
15/07/12 02:00:40,124.081
15/07/12 02:00:42,124.015
15/07/12 02:00:44,124.015
15/07/12 02:00:46,124.081
15/07/12 02:00:48,124.015
15/07/12 02:00:50,124.015
15/07/12 02:00:52,124.015
15/07/12 02:00:54,124.081
15/07/12 02:00:56,124.015
15/07/12 02:00:58,124.015
15/07/12 02:01:00,124.015
15/07/12 02:01:02,123.949
15/07/12 02:01:04,124.015
15/07/12 02:01:06,124.081
15/07/12 02:01:08,124.015
15/07/12 02:01:10,124.015
15/07/12 02:01:12,124.015
15/07/12 02:01:14,124.081
15/07/12 02:01:16,124.015
15/07/12 02:01:18,124.015
15/07/12 02:01:20,124.015
15/07/12 02:01:22,124.015
15/07/12 02:01:24,124.015
15/07/12 02:01:26,124.015
15/07/12 02:01:28,124.015
15/07/12 02:01:30,123.949
15/07/12 02:01:32,124.015
15/07/12 02:01:34,123.949
15/07/12 02:01:36,124.015
15/07/12 02:01:38,123.949
15/07/12 02:01:40,123.949
15/07/12 02:01:42,124.015
15/07/12 02:01:44,124.015
15/07/12 02:01:46,123.949
15/07/12 02:01:48,123.949
15/07/12 02:01:50,124.015
15/07/12 02:01:52,124.015
15/07/12 02:01:54,124.015
15/07/12 02:01:56,123.949
15/07/12 02:01:58,123.949
15/07/12 02:02:00,123.949
15/07/12 02:02:02,123.949
15/07/12 02:02:04,123.949
15/07/12 02:02:06,123.949
15/07/12 02:02:08,123.949
15/07/12 02:02:10,123.949
15/07/12 02:02:12,123.949
15/07/12 02:02:14,123.949
15/07/12 02:02:16,123.949
15/07/12 02:02:18,123.949
15/07/12 02:02:20,123.949
15/07/12 02:02:22,123.949
15/07/12 02:02:24,123.949
15/07/12 02:02:26,123.949
15/07/12 02:02:28,123.949
15/07/12 02:02:30,123.949
15/07/12 02:02:32,124.015
15/07/12 02:02:34,123.949
15/07/12 02:02:36,123.949
15/07/12 02:02:38,123.949
15/07/12 02:02:40,123.949
15/07/12 02:02:42,123.949
15/07/12 02:02:44,123.883
15/07/12 02:02:46,123.949
15/07/12 02:02:48,123.949
15/07/12 02:02:50,123.949
15/07/12 02:02:52,123.949
15/07/12 02:02:54,123.949
15/07/12 02:02:56,123.949
15/07/12 02:02:58,123.949
15/07/12 02:03:00,123.949
15/07/12 02:03:02,123.949
15/07/12 02:03:04,123.949
15/07/12 02:03:06,123.949
15/07/12 02:03:08,123.949
15/07/12 02:03:10,123.949
15/07/12 02:03:12,124.015
15/07/12 02:03:14,123.949
15/07/12 02:03:16,123.949
15/07/12 02:03:18,123.883
15/07/12 02:03:20,123.949
15/07/12 02:03:22,123.949
15/07/12 02:03:24,123.949
15/07/12 02:03:26,123.883
15/07/12 02:03:28,123.949
15/07/12 02:03:30,124.015
15/07/12 02:03:32,123.883
15/07/12 02:03:34,123.949
15/07/12 02:03:36,123.883
15/07/12 02:03:38,123.883
15/07/12 02:03:40,123.883
15/07/12 02:03:42,123.883
15/07/12 02:03:44,123.949
15/07/12 02:03:46,123.883
15/07/12 02:03:48,123.949
15/07/12 02:03:50,123.883
15/07/12 02:03:52,123.883
15/07/12 02:03:54,123.883
15/07/12 02:03:56,123.883
15/07/12 02:03:58,123.949
15/07/12 02:04:00,123.818
15/07/12 02:04:02,123.883
15/07/12 02:04:04,123.883
15/07/12 02:04:06,123.818
15/07/12 02:04:08,123.883
15/07/12 02:04:10,123.883
15/07/12 02:04:12,123.883
15/07/12 02:04:14,123.883
15/07/12 02:04:16,123.818
15/07/12 02:04:18,123.818
15/07/12 02:04:20,123.883
15/07/12 02:04:22,123.883
15/07/12 02:04:24,123.883
15/07/12 02:04:26,123.883
15/07/12 02:04:28,123.818
15/07/12 02:04:30,123.883
15/07/12 02:04:32,123.883
15/07/12 02:04:34,123.818
15/07/12 02:04:36,123.883
15/07/12 02:04:38,123.883
15/07/12 02:04:40,123.883
15/07/12 02:04:42,123.883
15/07/12 02:04:44,123.883
15/07/12 02:04:46,123.883
15/07/12 02:04:48,123.883
15/07/12 02:04:50,123.818
15/07/12 02:04:52,123.818
15/07/12 02:04:54,123.818
15/07/12 02:04:56,123.818
15/07/12 02:04:58,123.818
15/07/12 02:05:00,123.883
15/07/12 02:05:02,123.818
15/07/12 02:05:04,123.883
15/07/12 02:05:06,123.818
15/07/12 02:05:08,123.818
15/07/12 02:05:10,123.883
15/07/12 02:05:12,123.818
15/07/12 02:05:14,123.818
15/07/12 02:05:16,123.818
15/07/12 02:05:18,123.818
15/07/12 02:05:20,123.818
15/07/12 02:05:22,123.818
15/07/12 02:05:24,123.883
15/07/12 02:05:26,123.883
15/07/12 02:05:28,123.818
15/07/12 02:05:30,123.818
15/07/12 02:05:32,123.818
15/07/12 02:05:34,123.883
15/07/12 02:05:36,123.818
15/07/12 02:05:38,123.883
15/07/12 02:05:40,123.883
15/07/12 02:05:42,123.818
15/07/12 02:05:44,123.883
15/07/12 02:05:46,123.818
15/07/12 02:05:48,123.883
15/07/12 02:05:50,123.818
15/07/12 02:05:52,123.883
15/07/12 02:05:54,123.818
15/07/12 02:05:56,123.818
15/07/12 02:05:58,123.818
15/07/12 02:06:00,123.818
15/07/12 02:06:02,123.818
15/07/12 02:06:04,123.752
15/07/12 02:06:06,123.818
15/07/12 02:06:08,123.818
15/07/12 02:06:10,123.818
15/07/12 02:06:12,123.818
15/07/12 02:06:14,123.818
15/07/12 02:06:16,123.818
15/07/12 02:06:18,123.818
15/07/12 02:06:20,123.818
15/07/12 02:06:22,123.818
15/07/12 02:06:24,123.818
15/07/12 02:06:26,123.818
15/07/12 02:06:28,123.818
15/07/12 02:06:30,123.818
15/07/12 02:06:32,123.818
15/07/12 02:06:34,123.818
15/07/12 02:06:36,123.818
15/07/12 02:06:38,123.818
15/07/12 02:06:40,123.818
15/07/12 02:06:42,123.752
15/07/12 02:06:44,123.818
15/07/12 02:06:46,123.818
15/07/12 02:06:48,123.818
15/07/12 02:06:50,123.818
15/07/12 02:06:52,123.752
15/07/12 02:06:54,123.752
15/07/12 02:06:56,123.818
15/07/12 02:06:58,123.752
15/07/12 02:07:00,123.818
15/07/12 02:07:02,123.752
15/07/12 02:07:04,123.752
15/07/12 02:07:06,123.752
15/07/12 02:07:08,123.752
15/07/12 02:07:10,123.752
15/07/12 02:07:12,123.752
15/07/12 02:07:14,123.752
15/07/12 02:07:16,123.752
15/07/12 02:07:18,123.752
15/07/12 02:07:20,123.752
15/07/12 02:07:22,123.752
15/07/12 02:07:24,123.752
15/07/12 02:07:26,123.752
15/07/12 02:07:28,123.752
15/07/12 02:07:30,123.818
15/07/12 02:07:32,123.818
15/07/12 02:07:34,123.818
15/07/12 02:07:36,123.752
15/07/12 02:07:38,123.752
15/07/12 02:07:40,123.752
15/07/12 02:07:42,123.752
15/07/12 02:07:44,123.752
15/07/12 02:07:46,123.686
15/07/12 02:07:48,123.752
15/07/12 02:07:50,123.752
15/07/12 02:07:52,123.686
15/07/12 02:07:54,123.686
15/07/12 02:07:56,123.752
15/07/12 02:07:58,123.752
15/07/12 02:08:00,123.752
15/07/12 02:08:02,123.752
15/07/12 02:08:04,123.752
15/07/12 02:08:06,123.752
15/07/12 02:08:08,123.752
15/07/12 02:08:10,123.752
15/07/12 02:08:12,123.752
15/07/12 02:08:14,123.752
15/07/12 02:08:16,123.752
15/07/12 02:08:18,123.686
15/07/12 02:08:20,123.752
15/07/12 02:08:22,123.752
15/07/12 02:08:24,123.752
15/07/12 02:08:26,123.686
15/07/12 02:08:28,123.752
15/07/12 02:08:30,123.752
15/07/12 02:08:32,123.686
15/07/12 02:08:34,123.686
15/07/12 02:08:36,123.686
15/07/12 02:08:38,123.686
15/07/12 02:08:40,123.686
15/07/12 02:08:42,123.686
15/07/12 02:08:44,123.686
15/07/12 02:08:46,123.686
15/07/12 02:08:48,123.686
15/07/12 02:08:50,123.686
15/07/12 02:08:52,123.686
15/07/12 02:08:54,123.62
15/07/12 02:08:56,123.62
15/07/12 02:08:58,123.62
15/07/12 02:09:00,123.686
15/07/12 02:09:02,123.686
15/07/12 02:09:04,123.686
15/07/12 02:09:06,123.686
15/07/12 02:09:08,123.62
15/07/12 02:09:10,123.686
15/07/12 02:09:12,123.686
15/07/12 02:09:14,123.686
15/07/12 02:09:16,123.686
15/07/12 02:09:18,123.686
15/07/12 02:09:20,123.62
15/07/12 02:09:22,123.62
15/07/12 02:09:24,123.686
15/07/12 02:09:26,123.62
15/07/12 02:09:28,123.686
15/07/12 02:09:30,123.686
15/07/12 02:09:32,123.62
15/07/12 02:09:34,123.686
15/07/12 02:09:36,123.686
15/07/12 02:09:38,123.686
15/07/12 02:09:40,123.686
15/07/12 02:09:42,123.686
15/07/12 02:09:44,123.686
15/07/12 02:09:46,123.686
15/07/12 02:09:48,123.686
15/07/12 02:09:50,123.686
15/07/12 02:09:52,123.686
15/07/12 02:09:54,123.62
15/07/12 02:09:56,123.686
15/07/12 02:09:58,123.62
15/07/12 02:10:00,123.686
15/07/12 02:10:02,123.686
15/07/12 02:10:04,123.686
15/07/12 02:10:06,123.62
15/07/12 02:10:08,123.62
15/07/12 02:10:10,123.686
15/07/12 02:10:12,123.686
15/07/12 02:10:14,123.62
15/07/12 02:10:16,123.62
15/07/12 02:10:18,123.62
15/07/12 02:10:20,123.62
15/07/12 02:10:22,123.686
15/07/12 02:10:24,123.686
15/07/12 02:10:26,123.62
15/07/12 02:10:28,123.62
15/07/12 02:10:30,123.555
15/07/12 02:10:32,123.555
15/07/12 02:10:34,123.62
15/07/12 02:10:36,123.62
15/07/12 02:10:38,123.62
15/07/12 02:10:40,123.62
15/07/12 02:10:42,123.62
15/07/12 02:10:44,123.62
15/07/12 02:10:46,123.62
15/07/12 02:10:48,123.62
15/07/12 02:10:50,123.62
15/07/12 02:10:52,123.555
15/07/12 02:10:54,123.62
15/07/12 02:10:56,123.62
15/07/12 02:10:58,123.555
15/07/12 02:11:00,123.62
15/07/12 02:11:02,123.555
15/07/12 02:11:04,123.62
15/07/12 02:11:06,123.62
15/07/12 02:11:08,123.555
15/07/12 02:11:10,123.62
15/07/12 02:11:12,123.555
15/07/12 02:11:14,123.62
15/07/12 02:11:16,123.555
