"Date Time, GMT+00:00","Abs Pres, kPa"
15/07/18 12:30:00,101.871
15/07/18 12:30:02,101.859
15/07/18 12:30:04,101.883
15/07/18 12:30:06,101.871
15/07/18 12:30:08,101.871
15/07/18 12:30:10,101.871
15/07/18 12:30:12,101.883
15/07/18 12:30:14,101.871
15/07/18 12:30:16,101.883
15/07/18 12:30:18,101.883
15/07/18 12:30:20,101.883
15/07/18 12:30:22,101.883
15/07/18 12:30:24,101.871
15/07/18 12:30:26,101.871
15/07/18 12:30:28,101.859
15/07/18 12:30:30,101.871
15/07/18 12:30:32,101.871
15/07/18 12:30:34,101.871
15/07/18 12:30:36,101.883
15/07/18 12:30:38,101.895
15/07/18 12:30:40,101.871
15/07/18 12:30:42,101.883
15/07/18 12:30:44,101.895
15/07/18 12:30:46,101.883
15/07/18 12:30:48,101.883
15/07/18 12:30:50,101.883
15/07/18 12:30:52,101.871
15/07/18 12:30:54,101.883
15/07/18 12:30:56,101.895
15/07/18 12:30:58,101.883
15/07/18 12:31:00,101.895
15/07/18 12:31:02,101.883
15/07/18 12:31:04,101.883
15/07/18 12:31:06,101.883
15/07/18 12:31:08,101.883
15/07/18 12:31:10,101.883
15/07/18 12:31:12,101.883
15/07/18 12:31:14,101.895
15/07/18 12:31:16,101.895
15/07/18 12:31:18,101.883
15/07/18 12:31:20,101.883
15/07/18 12:31:22,101.883
15/07/18 12:31:24,101.871
15/07/18 12:31:26,101.883
15/07/18 12:31:28,101.871
15/07/18 12:31:30,101.883
15/07/18 12:31:32,101.871
15/07/18 12:31:34,101.871
15/07/18 12:31:36,101.871
15/07/18 12:31:38,101.871
15/07/18 12:31:40,101.883
15/07/18 12:31:42,101.883
15/07/18 12:31:44,101.871
15/07/18 12:31:46,101.871
15/07/18 12:31:48,101.883
15/07/18 12:31:50,101.871
15/07/18 12:31:52,101.883
15/07/18 12:31:54,101.883
15/07/18 12:31:56,101.883
15/07/18 12:31:58,101.883
15/07/18 12:32:00,101.871
15/07/18 12:32:02,101.883
15/07/18 12:32:04,101.883
15/07/18 12:32:06,101.871
15/07/18 12:32:08,101.883
15/07/18 12:32:10,101.883
15/07/18 12:32:12,101.883
15/07/18 12:32:14,101.883
15/07/18 12:32:16,101.871
15/07/18 12:32:18,101.883
15/07/18 12:32:20,101.883
15/07/18 12:32:22,101.883
15/07/18 12:32:24,101.883
15/07/18 12:32:26,101.883
15/07/18 12:32:28,101.883
15/07/18 12:32:30,101.883
15/07/18 12:32:32,101.895
15/07/18 12:32:34,101.883
15/07/18 12:32:36,101.895
15/07/18 12:32:38,101.895
15/07/18 12:32:40,101.895
15/07/18 12:32:42,101.883
15/07/18 12:32:44,101.883
15/07/18 12:32:46,101.883
15/07/18 12:32:48,101.895
15/07/18 12:32:50,101.883
15/07/18 12:32:52,101.895
15/07/18 12:32:54,101.895
15/07/18 12:32:56,101.895
15/07/18 12:32:58,101.883
15/07/18 12:33:00,101.883
15/07/18 12:33:02,101.895
15/07/18 12:33:04,101.895
15/07/18 12:33:06,101.907
15/07/18 12:33:08,101.907
15/07/18 12:33:10,101.895
15/07/18 12:33:12,101.895
15/07/18 12:33:14,101.883
15/07/18 12:33:16,101.895
15/07/18 12:33:18,101.883
