"Date Time, GMT+00:00","Abs Pres, kPa"
15/07/13 18:30:00,104.297
15/07/13 18:30:02,104.297
15/07/13 18:30:04,104.309
15/07/13 18:30:06,104.321
15/07/13 18:30:08,104.333
15/07/13 18:30:10,104.333
15/07/13 18:30:12,104.357
15/07/13 18:30:14,104.369
15/07/13 18:30:16,104.381
15/07/13 18:30:18,104.381
15/07/13 18:30:20,104.381
15/07/13 18:30:22,104.381
15/07/13 18:30:24,104.369
15/07/13 18:30:26,104.381
15/07/13 18:30:28,104.405
15/07/13 18:30:30,104.417
15/07/13 18:30:32,104.393
15/07/13 18:30:34,104.381
15/07/13 18:30:36,104.381
15/07/13 18:30:38,104.393
15/07/13 18:30:40,104.405
15/07/13 18:30:42,104.429
15/07/13 18:30:44,104.417
15/07/13 18:30:46,104.405
15/07/13 18:30:48,104.429
15/07/13 18:30:50,104.405
15/07/13 18:30:52,104.405
15/07/13 18:30:54,104.417
15/07/13 18:30:56,104.405
15/07/13 18:30:58,104.417
15/07/13 18:31:00,104.429
15/07/13 18:31:02,104.429
15/07/13 18:31:04,104.417
15/07/13 18:31:06,104.417
15/07/13 18:31:08,104.405
15/07/13 18:31:10,104.393
15/07/13 18:31:12,104.429
15/07/13 18:31:14,104.441
15/07/13 18:31:16,104.405
15/07/13 18:31:18,104.429
15/07/13 18:31:20,104.441
15/07/13 18:31:22,104.429
15/07/13 18:31:24,104.417
15/07/13 18:31:26,104.429
15/07/13 18:31:28,104.405
15/07/13 18:31:30,104.405
15/07/13 18:31:32,104.417
15/07/13 18:31:34,104.429
15/07/13 18:31:36,104.393
15/07/13 18:31:38,104.393
15/07/13 18:31:40,104.417
15/07/13 18:31:42,104.417
15/07/13 18:31:44,104.417
15/07/13 18:31:46,104.429
15/07/13 18:31:48,104.441
15/07/13 18:31:50,104.441
15/07/13 18:31:52,104.441
15/07/13 18:31:54,104.405
15/07/13 18:31:56,104.405
15/07/13 18:31:58,104.405
15/07/13 18:32:00,104.405
15/07/13 18:32:02,104.405
15/07/13 18:32:04,104.405
15/07/13 18:32:06,104.405
15/07/13 18:32:08,104.393
15/07/13 18:32:10,104.405
15/07/13 18:32:12,104.417
15/07/13 18:32:14,104.429
15/07/13 18:32:16,104.393
15/07/13 18:32:18,104.405
15/07/13 18:32:20,104.393
15/07/13 18:32:22,104.381
15/07/13 18:32:24,104.381
15/07/13 18:32:26,104.381
15/07/13 18:32:28,104.405
15/07/13 18:32:30,104.405
15/07/13 18:32:32,104.393
15/07/13 18:32:34,104.393
15/07/13 18:32:36,104.393
15/07/13 18:32:38,104.393
