"Date Time, GMT+00:00","Abs Pres, kPa"
15/07/15 19:45:00,104.093
15/07/15 19:45:02,104.057
15/07/15 19:45:04,104.069
15/07/15 19:45:06,104.057
15/07/15 19:45:08,104.069
15/07/15 19:45:10,104.081
15/07/15 19:45:12,104.081
15/07/15 19:45:14,104.057
15/07/15 19:45:16,104.045
15/07/15 19:45:18,104.033
15/07/15 19:45:20,104.069
15/07/15 19:45:22,104.069
15/07/15 19:45:24,104.033
15/07/15 19:45:26,104.033
15/07/15 19:45:28,104.021
15/07/15 19:45:30,104.045
15/07/15 19:45:32,104.033
15/07/15 19:45:34,104.045
15/07/15 19:45:36,104.033
15/07/15 19:45:38,104.021
15/07/15 19:45:40,104.021
15/07/15 19:45:42,104.057
15/07/15 19:45:44,104.057
15/07/15 19:45:46,104.033
15/07/15 19:45:48,104.033
15/07/15 19:45:50,104.045
15/07/15 19:45:52,104.045
15/07/15 19:45:54,104.033
15/07/15 19:45:56,104.057
15/07/15 19:45:58,104.045
15/07/15 19:46:00,104.021
15/07/15 19:46:02,104.009
15/07/15 19:46:04,104.021
15/07/15 19:46:06,104.045
15/07/15 19:46:08,104.057
15/07/15 19:46:10,104.033
15/07/15 19:46:12,103.997
15/07/15 19:46:14,104.021
15/07/15 19:46:16,104.009
15/07/15 19:46:18,104.033
15/07/15 19:46:20,104.009
15/07/15 19:46:22,104.009
15/07/15 19:46:24,103.973
15/07/15 19:46:26,103.973
15/07/15 19:46:28,103.985
15/07/15 19:46:30,104.021
15/07/15 19:46:32,104.045
15/07/15 19:46:34,103.985
15/07/15 19:46:36,103.973
15/07/15 19:46:38,103.973
15/07/15 19:46:40,103.997
15/07/15 19:46:42,103.997
15/07/15 19:46:44,103.973
15/07/15 19:46:46,103.961
15/07/15 19:46:48,103.937
15/07/15 19:46:50,103.973
15/07/15 19:46:52,104.009
15/07/15 19:46:54,104.021
15/07/15 19:46:56,104.009
15/07/15 19:46:58,103.985
15/07/15 19:47:00,103.925
15/07/15 19:47:02,103.937
15/07/15 19:47:04,103.961
15/07/15 19:47:06,103.961
15/07/15 19:47:08,103.949
15/07/15 19:47:10,103.913
15/07/15 19:47:12,103.913
15/07/15 19:47:14,103.925
15/07/15 19:47:16,103.949
15/07/15 19:47:18,103.949
15/07/15 19:47:20,103.949
15/07/15 19:47:22,103.949
15/07/15 19:47:24,103.937
15/07/15 19:47:26,103.925
15/07/15 19:47:28,103.901
15/07/15 19:47:30,103.949
15/07/15 19:47:32,103.937
15/07/15 19:47:34,103.925
15/07/15 19:47:36,103.889
15/07/15 19:47:38,103.889
15/07/15 19:47:40,103.913
15/07/15 19:47:42,103.925
15/07/15 19:47:44,103.913
15/07/15 19:47:46,103.901
15/07/15 19:47:48,103.901
15/07/15 19:47:50,103.889
15/07/15 19:47:52,103.913
15/07/15 19:47:54,103.901
15/07/15 19:47:56,103.901
15/07/15 19:47:58,103.877
15/07/15 19:48:00,103.877
15/07/15 19:48:02,103.877
15/07/15 19:48:04,103.877
15/07/15 19:48:06,103.877
15/07/15 19:48:08,103.889
15/07/15 19:48:10,103.877
15/07/15 19:48:12,103.853
15/07/15 19:48:14,103.889
15/07/15 19:48:16,103.901
15/07/15 19:48:18,103.889
15/07/15 19:48:20,103.877
15/07/15 19:48:22,103.901
15/07/15 19:48:24,103.865
15/07/15 19:48:26,103.828
15/07/15 19:48:28,103.889
15/07/15 19:48:30,103.925
15/07/15 19:48:32,103.84
15/07/15 19:48:34,103.84
15/07/15 19:48:36,103.853
15/07/15 19:48:38,103.84
15/07/15 19:48:40,103.853
15/07/15 19:48:42,103.865
15/07/15 19:48:44,103.853
15/07/15 19:48:46,103.84
15/07/15 19:48:48,103.828
15/07/15 19:48:50,103.828
15/07/15 19:48:52,103.865
15/07/15 19:48:54,103.853
15/07/15 19:48:56,103.84
15/07/15 19:48:58,103.84
15/07/15 19:49:00,103.84
15/07/15 19:49:02,103.816
15/07/15 19:49:04,103.816
15/07/15 19:49:06,103.828
15/07/15 19:49:08,103.84
15/07/15 19:49:10,103.804
15/07/15 19:49:12,103.816
15/07/15 19:49:14,103.828
15/07/15 19:49:16,103.816
15/07/15 19:49:18,103.828
