"Date Time, GMT+00:00","Abs Pres, kPa"
15/07/14 14:00:00,117.176
15/07/14 14:00:02,117.11
15/07/14 14:00:04,117.11
15/07/14 14:00:06,117.11
15/07/14 14:00:08,117.11
15/07/14 14:00:10,117.045
15/07/14 14:00:12,117.11
15/07/14 14:00:14,117.176
15/07/14 14:00:16,117.176
15/07/14 14:00:18,117.11
15/07/14 14:00:20,117.176
15/07/14 14:00:22,117.045
15/07/14 14:00:24,117.045
15/07/14 14:00:26,117.176
15/07/14 14:00:28,117.11
15/07/14 14:00:30,117.045
15/07/14 14:00:32,117.11
15/07/14 14:00:34,117.11
15/07/14 14:00:36,117.11
15/07/14 14:00:38,117.11
15/07/14 14:00:40,117.11
15/07/14 14:00:42,117.11
15/07/14 14:00:44,117.176
15/07/14 14:00:46,117.176
15/07/14 14:00:48,117.11
15/07/14 14:00:50,117.176
15/07/14 14:00:52,117.11
15/07/14 14:00:54,117.11
15/07/14 14:00:56,117.176
15/07/14 14:00:58,117.176
15/07/14 14:01:00,117.176
15/07/14 14:01:02,117.176
15/07/14 14:01:04,117.11
15/07/14 14:01:06,117.11
15/07/14 14:01:08,117.11
15/07/14 14:01:10,117.11
15/07/14 14:01:12,117.176
15/07/14 14:01:14,117.176
15/07/14 14:01:16,117.176
15/07/14 14:01:18,117.176
15/07/14 14:01:20,117.176
15/07/14 14:01:22,117.11
15/07/14 14:01:24,117.176
15/07/14 14:01:26,117.176
15/07/14 14:01:28,117.176
15/07/14 14:01:30,117.242
15/07/14 14:01:32,117.242
15/07/14 14:01:34,117.176
15/07/14 14:01:36,117.176
15/07/14 14:01:38,117.176
15/07/14 14:01:40,117.242
15/07/14 14:01:42,117.242
15/07/14 14:01:44,117.176
15/07/14 14:01:46,117.176
15/07/14 14:01:48,117.176
15/07/14 14:01:50,117.242
15/07/14 14:01:52,117.176
15/07/14 14:01:54,117.242
15/07/14 14:01:56,117.176
15/07/14 14:01:58,117.242
15/07/14 14:02:00,117.176
15/07/14 14:02:02,117.176
15/07/14 14:02:04,117.176
15/07/14 14:02:06,117.242
15/07/14 14:02:08,117.242
15/07/14 14:02:10,117.242
15/07/14 14:02:12,117.242
15/07/14 14:02:14,117.242
15/07/14 14:02:16,117.242
15/07/14 14:02:18,117.176
15/07/14 14:02:20,117.242
15/07/14 14:02:22,117.176
15/07/14 14:02:24,117.242
15/07/14 14:02:26,117.242
15/07/14 14:02:28,117.176
15/07/14 14:02:30,117.176
15/07/14 14:02:32,117.242
15/07/14 14:02:34,117.176
15/07/14 14:02:36,117.242
15/07/14 14:02:38,117.176
15/07/14 14:02:40,117.242
15/07/14 14:02:42,117.176
15/07/14 14:02:44,117.242
15/07/14 14:02:46,117.176
15/07/14 14:02:48,117.242
15/07/14 14:02:50,117.242
15/07/14 14:02:52,117.242
15/07/14 14:02:54,117.242
15/07/14 14:02:56,117.308
15/07/14 14:02:58,117.242
15/07/14 14:03:00,117.242
15/07/14 14:03:02,117.308
15/07/14 14:03:04,117.242
15/07/14 14:03:06,117.176
15/07/14 14:03:08,117.242
15/07/14 14:03:10,117.242
15/07/14 14:03:12,117.242
15/07/14 14:03:14,117.242
15/07/14 14:03:16,117.242
15/07/14 14:03:18,117.176
15/07/14 14:03:20,117.242
15/07/14 14:03:22,117.242
15/07/14 14:03:24,117.242
15/07/14 14:03:26,117.242
15/07/14 14:03:28,117.176
15/07/14 14:03:30,117.242
15/07/14 14:03:32,117.242
15/07/14 14:03:34,117.242
15/07/14 14:03:36,117.242
15/07/14 14:03:38,117.242
15/07/14 14:03:40,117.242
15/07/14 14:03:42,117.242
15/07/14 14:03:44,117.242
15/07/14 14:03:46,117.242
15/07/14 14:03:48,117.242
15/07/14 14:03:50,117.308
15/07/14 14:03:52,117.242
15/07/14 14:03:54,117.242
15/07/14 14:03:56,117.242
15/07/14 14:03:58,117.242
15/07/14 14:04:00,117.242
15/07/14 14:04:02,117.242
15/07/14 14:04:04,117.308
15/07/14 14:04:06,117.242
15/07/14 14:04:08,117.308
15/07/14 14:04:10,117.308
15/07/14 14:04:12,117.308
15/07/14 14:04:14,117.242
15/07/14 14:04:16,117.242
15/07/14 14:04:18,117.242
15/07/14 14:04:20,117.242
15/07/14 14:04:22,117.308
15/07/14 14:04:24,117.308
15/07/14 14:04:26,117.308
15/07/14 14:04:28,117.308
15/07/14 14:04:30,117.373
15/07/14 14:04:32,117.242
15/07/14 14:04:34,117.308
15/07/14 14:04:36,117.308
15/07/14 14:04:38,117.308
15/07/14 14:04:40,117.308
15/07/14 14:04:42,117.373
15/07/14 14:04:44,117.308
15/07/14 14:04:46,117.242
15/07/14 14:04:48,117.308
15/07/14 14:04:50,117.242
15/07/14 14:04:52,117.308
15/07/14 14:04:54,117.242
15/07/14 14:04:56,117.308
15/07/14 14:04:58,117.242
15/07/14 14:05:00,117.242
15/07/14 14:05:02,117.242
15/07/14 14:05:04,117.242
15/07/14 14:05:06,117.242
15/07/14 14:05:08,117.308
15/07/14 14:05:10,117.373
15/07/14 14:05:12,117.242
15/07/14 14:05:14,117.242
15/07/14 14:05:16,117.242
15/07/14 14:05:18,117.242
15/07/14 14:05:20,117.242
15/07/14 14:05:22,117.308
15/07/14 14:05:24,117.308
15/07/14 14:05:26,117.308
15/07/14 14:05:28,117.308
15/07/14 14:05:30,117.308
15/07/14 14:05:32,117.242
15/07/14 14:05:34,117.308
15/07/14 14:05:36,117.373
15/07/14 14:05:38,117.242
15/07/14 14:05:40,117.242
15/07/14 14:05:42,117.308
15/07/14 14:05:44,117.308
15/07/14 14:05:46,117.308
15/07/14 14:05:48,117.308
15/07/14 14:05:50,117.308
15/07/14 14:05:52,117.308
15/07/14 14:05:54,117.373
15/07/14 14:05:56,117.308
15/07/14 14:05:58,117.242
15/07/14 14:06:00,117.308
15/07/14 14:06:02,117.308
15/07/14 14:06:04,117.308
15/07/14 14:06:06,117.308
15/07/14 14:06:08,117.308
15/07/14 14:06:10,117.373
15/07/14 14:06:12,117.308
15/07/14 14:06:14,117.308
15/07/14 14:06:16,117.308
15/07/14 14:06:18,117.308
15/07/14 14:06:20,117.373
15/07/14 14:06:22,117.308
15/07/14 14:06:24,117.373
15/07/14 14:06:26,117.308
15/07/14 14:06:28,117.308
15/07/14 14:06:30,117.308
15/07/14 14:06:32,117.373
15/07/14 14:06:34,117.373
15/07/14 14:06:36,117.373
15/07/14 14:06:38,117.373
15/07/14 14:06:40,117.308
15/07/14 14:06:42,117.308
15/07/14 14:06:44,117.308
15/07/14 14:06:46,117.308
15/07/14 14:06:48,117.308
15/07/14 14:06:50,117.373
15/07/14 14:06:52,117.308
15/07/14 14:06:54,117.308
15/07/14 14:06:56,117.308
15/07/14 14:06:58,117.308
15/07/14 14:07:00,117.308
15/07/14 14:07:02,117.242
15/07/14 14:07:04,117.373
15/07/14 14:07:06,117.308
15/07/14 14:07:08,117.308
15/07/14 14:07:10,117.308
15/07/14 14:07:12,117.308
15/07/14 14:07:14,117.308
15/07/14 14:07:16,117.308
15/07/14 14:07:18,117.308
15/07/14 14:07:20,117.308
15/07/14 14:07:22,117.308
15/07/14 14:07:24,117.308
15/07/14 14:07:26,117.373
15/07/14 14:07:28,117.373
15/07/14 14:07:30,117.308
15/07/14 14:07:32,117.373
15/07/14 14:07:34,117.373
15/07/14 14:07:36,117.308
15/07/14 14:07:38,117.373
15/07/14 14:07:40,117.373
15/07/14 14:07:42,117.373
15/07/14 14:07:44,117.373
15/07/14 14:07:46,117.373
15/07/14 14:07:48,117.373
15/07/14 14:07:50,117.373
15/07/14 14:07:52,117.308
15/07/14 14:07:54,117.242
15/07/14 14:07:56,117.242
15/07/14 14:07:58,117.308
15/07/14 14:08:00,117.308
15/07/14 14:08:02,117.308
15/07/14 14:08:04,117.308
15/07/14 14:08:06,117.308
15/07/14 14:08:08,117.242
15/07/14 14:08:10,117.308
15/07/14 14:08:12,117.308
15/07/14 14:08:14,117.308
15/07/14 14:08:16,117.308
15/07/14 14:08:18,117.308
15/07/14 14:08:20,117.308
15/07/14 14:08:22,117.308
15/07/14 14:08:24,117.308
15/07/14 14:08:26,117.308
15/07/14 14:08:28,117.308
15/07/14 14:08:30,117.308
15/07/14 14:08:32,117.373
15/07/14 14:08:34,117.308
15/07/14 14:08:36,117.373
15/07/14 14:08:38,117.308
15/07/14 14:08:40,117.308
15/07/14 14:08:42,117.308
15/07/14 14:08:44,117.308
15/07/14 14:08:46,117.308
15/07/14 14:08:48,117.373
15/07/14 14:08:50,117.308
15/07/14 14:08:52,117.373
15/07/14 14:08:54,117.308
15/07/14 14:08:56,117.373
15/07/14 14:08:58,117.373
15/07/14 14:09:00,117.373
15/07/14 14:09:02,117.373
15/07/14 14:09:04,117.373
15/07/14 14:09:06,117.308
15/07/14 14:09:08,117.373
15/07/14 14:09:10,117.373
15/07/14 14:09:12,117.308
15/07/14 14:09:14,117.373
15/07/14 14:09:16,117.439
15/07/14 14:09:18,117.373
15/07/14 14:09:20,117.439
15/07/14 14:09:22,117.439
15/07/14 14:09:24,117.373
15/07/14 14:09:26,117.373
15/07/14 14:09:28,117.373
15/07/14 14:09:30,117.373
15/07/14 14:09:32,117.373
15/07/14 14:09:34,117.439
15/07/14 14:09:36,117.373
15/07/14 14:09:38,117.373
15/07/14 14:09:40,117.373
15/07/14 14:09:42,117.373
15/07/14 14:09:44,117.373
15/07/14 14:09:46,117.373
15/07/14 14:09:48,117.439
15/07/14 14:09:50,117.439
15/07/14 14:09:52,117.373
