"Date Time, GMT+00:00","Abs Pres, kPa"
15/07/14 18:30:00,106.087
15/07/14 18:30:02,106.123
15/07/14 18:30:04,106.135
15/07/14 18:30:06,106.135
15/07/14 18:30:08,106.099
15/07/14 18:30:10,106.159
15/07/14 18:30:12,106.099
15/07/14 18:30:14,106.063
15/07/14 18:30:16,106.099
15/07/14 18:30:18,106.099
15/07/14 18:30:20,106.099
15/07/14 18:30:22,106.051
15/07/14 18:30:24,106.099
15/07/14 18:30:26,106.039
15/07/14 18:30:28,106.075
15/07/14 18:30:30,106.063
15/07/14 18:30:32,106.063
15/07/14 18:30:34,106.087
15/07/14 18:30:36,106.039
15/07/14 18:30:38,106.051
15/07/14 18:30:40,106.087
15/07/14 18:30:42,106.003
15/07/14 18:30:44,106.087
15/07/14 18:30:46,106.075
15/07/14 18:30:48,105.979
15/07/14 18:30:50,106.039
15/07/14 18:30:52,106.039
15/07/14 18:30:54,106.015
15/07/14 18:30:56,106.063
15/07/14 18:30:58,105.979
15/07/14 18:31:00,106.039
15/07/14 18:31:02,106.063
15/07/14 18:31:04,105.979
15/07/14 18:31:06,106.039
15/07/14 18:31:08,106.063
15/07/14 18:31:10,105.931
15/07/14 18:31:12,106.051
15/07/14 18:31:14,106.039
15/07/14 18:31:16,105.943
15/07/14 18:31:18,106.039
15/07/14 18:31:20,105.991
15/07/14 18:31:22,106.003
15/07/14 18:31:24,105.991
15/07/14 18:31:26,106.003
15/07/14 18:31:28,106.015
15/07/14 18:31:30,105.931
15/07/14 18:31:32,106.063
15/07/14 18:31:34,105.871
15/07/14 18:31:36,105.979
15/07/14 18:31:38,106.039
15/07/14 18:31:40,105.871
15/07/14 18:31:42,106.063
15/07/14 18:31:44,105.919
15/07/14 18:31:46,105.919
15/07/14 18:31:48,106.027
15/07/14 18:31:50,105.931
15/07/14 18:31:52,106.015
15/07/14 18:31:54,105.967
15/07/14 18:31:56,105.907
15/07/14 18:31:58,105.979
15/07/14 18:32:00,105.979
15/07/14 18:32:02,105.931
15/07/14 18:32:04,105.955
15/07/14 18:32:06,105.967
15/07/14 18:32:08,105.919
15/07/14 18:32:10,106.015
15/07/14 18:32:12,105.907
15/07/14 18:32:14,105.895
15/07/14 18:32:16,105.967
15/07/14 18:32:18,105.907
15/07/14 18:32:20,105.967
15/07/14 18:32:22,105.919
15/07/14 18:32:24,105.895
15/07/14 18:32:26,105.955
15/07/14 18:32:28,105.907
15/07/14 18:32:30,105.907
15/07/14 18:32:32,105.895
15/07/14 18:32:34,105.931
15/07/14 18:32:36,105.895
15/07/14 18:32:38,105.847
15/07/14 18:32:40,105.919
15/07/14 18:32:42,105.859
15/07/14 18:32:44,105.931
15/07/14 18:32:46,105.883
15/07/14 18:32:48,105.871
15/07/14 18:32:50,105.847
15/07/14 18:32:52,105.835
15/07/14 18:32:54,105.907
15/07/14 18:32:56,105.835
15/07/14 18:32:58,105.907
15/07/14 18:33:00,105.847
15/07/14 18:33:02,105.847
15/07/14 18:33:04,105.847
15/07/14 18:33:06,105.811
15/07/14 18:33:08,105.859
15/07/14 18:33:10,105.835
15/07/14 18:33:12,105.835
15/07/14 18:33:14,105.835
15/07/14 18:33:16,105.847
15/07/14 18:33:18,105.859
15/07/14 18:33:20,105.763
15/07/14 18:33:22,105.835
15/07/14 18:33:24,105.823
15/07/14 18:33:26,105.787
15/07/14 18:33:28,105.859
15/07/14 18:33:30,105.811
15/07/14 18:33:32,105.799
15/07/14 18:33:34,105.823
15/07/14 18:33:36,105.751
15/07/14 18:33:38,105.811
15/07/14 18:33:40,105.799
15/07/14 18:33:42,105.775
15/07/14 18:33:44,105.823
15/07/14 18:33:46,105.775
15/07/14 18:33:48,105.751
15/07/14 18:33:50,105.799
15/07/14 18:33:52,105.763
15/07/14 18:33:54,105.763
15/07/14 18:33:56,105.775
15/07/14 18:33:58,105.775
15/07/14 18:34:00,105.775
15/07/14 18:34:02,105.751
15/07/14 18:34:04,105.739
15/07/14 18:34:06,105.811
15/07/14 18:34:08,105.739
15/07/14 18:34:10,105.763
15/07/14 18:34:12,105.763
15/07/14 18:34:14,105.751
15/07/14 18:34:16,105.739
15/07/14 18:34:18,105.763
15/07/14 18:34:20,105.751
15/07/14 18:34:22,105.763
15/07/14 18:34:24,105.739
15/07/14 18:34:26,105.715
15/07/14 18:34:28,105.763
15/07/14 18:34:30,105.679
15/07/14 18:34:32,105.715
15/07/14 18:34:34,105.715
15/07/14 18:34:36,105.618
15/07/14 18:34:38,105.715
15/07/14 18:34:40,105.691
15/07/14 18:34:42,105.582
15/07/14 18:34:44,105.715
15/07/14 18:34:46,105.642
15/07/14 18:34:48,105.63
15/07/14 18:34:50,105.727
15/07/14 18:34:52,105.63
15/07/14 18:34:54,105.654
15/07/14 18:34:56,105.679
15/07/14 18:34:58,105.606
15/07/14 18:35:00,105.703
15/07/14 18:35:02,105.666
15/07/14 18:35:04,105.594
15/07/14 18:35:06,105.739
15/07/14 18:35:08,105.691
15/07/14 18:35:10,105.63
15/07/14 18:35:12,105.703
15/07/14 18:35:14,105.63
15/07/14 18:35:16,105.703
15/07/14 18:35:18,105.703
15/07/14 18:35:20,105.618
15/07/14 18:35:22,105.703
15/07/14 18:35:24,105.654
15/07/14 18:35:26,105.666
15/07/14 18:35:28,105.703
15/07/14 18:35:30,105.666
15/07/14 18:35:32,105.679
15/07/14 18:35:34,105.642
15/07/14 18:35:36,105.666
15/07/14 18:35:38,105.666
15/07/14 18:35:40,105.666
15/07/14 18:35:42,105.642
15/07/14 18:35:44,105.666
15/07/14 18:35:46,105.63
15/07/14 18:35:48,105.691
15/07/14 18:35:50,105.679
15/07/14 18:35:52,105.594
15/07/14 18:35:54,105.679
15/07/14 18:35:56,105.618
15/07/14 18:35:58,105.642
15/07/14 18:36:00,105.666
15/07/14 18:36:02,105.642
15/07/14 18:36:04,105.642
15/07/14 18:36:06,105.666
15/07/14 18:36:08,105.63
15/07/14 18:36:10,105.606
15/07/14 18:36:12,105.63
15/07/14 18:36:14,105.618
15/07/14 18:36:16,105.606
15/07/14 18:36:18,105.618
15/07/14 18:36:20,105.63
15/07/14 18:36:22,105.594
15/07/14 18:36:24,105.594
15/07/14 18:36:26,105.606
15/07/14 18:36:28,105.546
15/07/14 18:36:30,105.606
15/07/14 18:36:32,105.57
15/07/14 18:36:34,105.558
15/07/14 18:36:36,105.606
15/07/14 18:36:38,105.546
15/07/14 18:36:40,105.57
15/07/14 18:36:42,105.57
15/07/14 18:36:44,105.534
15/07/14 18:36:46,105.534
15/07/14 18:36:48,105.558
15/07/14 18:36:50,105.57
15/07/14 18:36:52,105.558
15/07/14 18:36:54,105.498
15/07/14 18:36:56,105.522
15/07/14 18:36:58,105.522
15/07/14 18:37:00,105.462
15/07/14 18:37:02,105.522
15/07/14 18:37:04,105.474
15/07/14 18:37:06,105.486
15/07/14 18:37:08,105.45
15/07/14 18:37:10,105.426
15/07/14 18:37:12,105.45
15/07/14 18:37:14,105.438
15/07/14 18:37:16,105.414
15/07/14 18:37:18,105.414
15/07/14 18:37:20,105.438
15/07/14 18:37:22,105.39
15/07/14 18:37:24,105.414
15/07/14 18:37:26,105.39
15/07/14 18:37:28,105.33
15/07/14 18:37:30,105.438
15/07/14 18:37:32,105.426
15/07/14 18:37:34,105.378
15/07/14 18:37:36,105.426
15/07/14 18:37:38,105.39
15/07/14 18:37:40,105.39
15/07/14 18:37:42,105.414
15/07/14 18:37:44,105.378
15/07/14 18:37:46,105.414
15/07/14 18:37:48,105.45
15/07/14 18:37:50,105.402
15/07/14 18:37:52,105.414
15/07/14 18:37:54,105.438
15/07/14 18:37:56,105.378
15/07/14 18:37:58,105.402
15/07/14 18:38:00,105.438
15/07/14 18:38:02,105.39
15/07/14 18:38:04,105.438
15/07/14 18:38:06,105.414
15/07/14 18:38:08,105.426
15/07/14 18:38:10,105.426
15/07/14 18:38:12,105.39
15/07/14 18:38:14,105.438
15/07/14 18:38:16,105.426
15/07/14 18:38:18,105.438
15/07/14 18:38:20,105.426
15/07/14 18:38:22,105.438
15/07/14 18:38:24,105.45
15/07/14 18:38:26,105.414
15/07/14 18:38:28,105.45
15/07/14 18:38:30,105.426
15/07/14 18:38:32,105.438
15/07/14 18:38:34,105.438
15/07/14 18:38:36,105.39
15/07/14 18:38:38,105.462
15/07/14 18:38:40,105.426
15/07/14 18:38:42,105.45
15/07/14 18:38:44,105.426
15/07/14 18:38:46,105.426
15/07/14 18:38:48,105.45
15/07/14 18:38:50,105.39
15/07/14 18:38:52,105.426
15/07/14 18:38:54,105.402
15/07/14 18:38:56,105.378
15/07/14 18:38:58,105.45
15/07/14 18:39:00,105.39
15/07/14 18:39:02,105.438
15/07/14 18:39:04,105.426
15/07/14 18:39:06,105.402
15/07/14 18:39:08,105.414
15/07/14 18:39:10,105.426
15/07/14 18:39:12,105.378
15/07/14 18:39:14,105.438
15/07/14 18:39:16,105.438
15/07/14 18:39:18,105.402
15/07/14 18:39:20,105.45
15/07/14 18:39:22,105.378
15/07/14 18:39:24,105.366
15/07/14 18:39:26,105.426
15/07/14 18:39:28,105.378
15/07/14 18:39:30,105.39
15/07/14 18:39:32,105.414
15/07/14 18:39:34,105.378
15/07/14 18:39:36,105.366
15/07/14 18:39:38,105.39
15/07/14 18:39:40,105.354
15/07/14 18:39:42,105.354
15/07/14 18:39:44,105.402
15/07/14 18:39:46,105.342
15/07/14 18:39:48,105.378
15/07/14 18:39:50,105.354
15/07/14 18:39:52,105.354
15/07/14 18:39:54,105.378
15/07/14 18:39:56,105.342
15/07/14 18:39:58,105.354
15/07/14 18:40:00,105.33
15/07/14 18:40:02,105.366
15/07/14 18:40:04,105.39
15/07/14 18:40:06,105.354
15/07/14 18:40:08,105.354
15/07/14 18:40:10,105.33
15/07/14 18:40:12,105.318
15/07/14 18:40:14,105.354
15/07/14 18:40:16,105.354
15/07/14 18:40:18,105.306
15/07/14 18:40:20,105.33
15/07/14 18:40:22,105.354
15/07/14 18:40:24,105.294
15/07/14 18:40:26,105.318
15/07/14 18:40:28,105.306
15/07/14 18:40:30,105.282
15/07/14 18:40:32,105.342
15/07/14 18:40:34,105.318
15/07/14 18:40:36,105.282
15/07/14 18:40:38,105.318
15/07/14 18:40:40,105.306
15/07/14 18:40:42,105.282
15/07/14 18:40:44,105.318
15/07/14 18:40:46,105.282
15/07/14 18:40:48,105.306
15/07/14 18:40:50,105.27
15/07/14 18:40:52,105.306
15/07/14 18:40:54,105.27
15/07/14 18:40:56,105.21
15/07/14 18:40:58,105.282
