"Date Time, GMT+00:00","Abs Pres, kPa"
15/07/17 20:00:00,102.219
15/07/17 20:00:02,102.231
15/07/17 20:00:04,102.219
15/07/17 20:00:06,102.231
15/07/17 20:00:08,102.231
15/07/17 20:00:10,102.219
15/07/17 20:00:12,102.231
15/07/17 20:00:14,102.219
15/07/17 20:00:16,102.219
15/07/17 20:00:18,102.207
15/07/17 20:00:20,102.231
15/07/17 20:00:22,102.207
15/07/17 20:00:24,102.207
15/07/17 20:00:26,102.207
15/07/17 20:00:28,102.195
15/07/17 20:00:30,102.195
15/07/17 20:00:32,102.195
15/07/17 20:00:34,102.207
15/07/17 20:00:36,102.195
15/07/17 20:00:38,102.195
15/07/17 20:00:40,102.207
15/07/17 20:00:42,102.195
15/07/17 20:00:44,102.183
15/07/17 20:00:46,102.195
15/07/17 20:00:48,102.195
15/07/17 20:00:50,102.195
15/07/17 20:00:52,102.183
15/07/17 20:00:54,102.195
15/07/17 20:00:56,102.195
15/07/17 20:00:58,102.195
15/07/17 20:01:00,102.219
15/07/17 20:01:02,102.207
15/07/17 20:01:04,102.207
15/07/17 20:01:06,102.219
15/07/17 20:01:08,102.219
15/07/17 20:01:10,102.231
15/07/17 20:01:12,102.243
15/07/17 20:01:14,102.255
15/07/17 20:01:16,102.255
15/07/17 20:01:18,102.279
15/07/17 20:01:20,102.327
15/07/17 20:01:22,102.363
15/07/17 20:01:24,102.375
15/07/17 20:01:26,102.399
15/07/17 20:01:28,102.399
15/07/17 20:01:30,102.387
15/07/17 20:01:32,102.387
15/07/17 20:01:34,102.387
15/07/17 20:01:36,102.387
15/07/17 20:01:38,102.375
15/07/17 20:01:40,102.375
15/07/17 20:01:42,102.363
15/07/17 20:01:44,102.351
15/07/17 20:01:46,102.363
15/07/17 20:01:48,102.339
15/07/17 20:01:50,102.327
15/07/17 20:01:52,102.327
15/07/17 20:01:54,102.327
15/07/17 20:01:56,102.327
15/07/17 20:01:58,102.327
15/07/17 20:02:00,102.327
15/07/17 20:02:02,102.327
15/07/17 20:02:04,102.327
15/07/17 20:02:06,102.315
15/07/17 20:02:08,102.303
15/07/17 20:02:10,102.315
15/07/17 20:02:12,102.315
15/07/17 20:02:14,102.315
15/07/17 20:02:16,102.303
15/07/17 20:02:18,102.784
15/07/17 20:02:20,103.612
15/07/17 20:02:22,102.748
15/07/17 20:02:24,103.216
15/07/17 20:02:26,107.818
15/07/17 20:02:28,106.988
15/07/17 20:02:30,108.563
15/07/17 20:02:32,107.722
15/07/17 20:02:34,108.407
15/07/17 20:02:36,107.902
15/07/17 20:02:38,108.118
15/07/17 20:02:40,107.277
15/07/17 20:02:42,108.323
15/07/17 20:02:44,108.286
15/07/17 20:02:46,108.659
15/07/17 20:02:48,108.755
15/07/17 20:02:50,108.707
15/07/17 20:02:52,107.758
15/07/17 20:02:54,108.719
15/07/17 20:02:56,108.707
15/07/17 20:02:58,108.852
15/07/17 20:03:00,108.924
15/07/17 20:03:02,108.852
15/07/17 20:03:04,108.719
15/07/17 20:03:06,108.647
15/07/17 20:03:08,108.948
15/07/17 20:03:10,108.827
15/07/17 20:03:12,108.827
15/07/17 20:03:14,108.527
15/07/17 20:03:16,108.311
15/07/17 20:03:18,109.032
15/07/17 20:03:20,108.924
15/07/17 20:03:22,109.128
15/07/17 20:03:24,109.068
15/07/17 20:03:26,108.924
15/07/17 20:03:28,109.008
15/07/17 20:03:30,108.936
15/07/17 20:03:32,108.803
15/07/17 20:03:34,109.2
15/07/17 20:03:36,109.056
15/07/17 20:03:38,108.455
15/07/17 20:03:40,109.128
15/07/17 20:03:42,109.284
15/07/17 20:03:44,109.2
15/07/17 20:03:46,109.032
15/07/17 20:03:48,109.008
15/07/17 20:03:50,108.996
15/07/17 20:03:52,109.188
15/07/17 20:03:54,109.224
15/07/17 20:03:56,109.32
15/07/17 20:03:58,109.356
15/07/17 20:04:00,109.284
15/07/17 20:04:02,109.296
15/07/17 20:04:04,109.32
15/07/17 20:04:06,109.26
15/07/17 20:04:08,109.32
15/07/17 20:04:10,109.369
15/07/17 20:04:12,109.296
15/07/17 20:04:14,109.332
15/07/17 20:04:16,109.308
15/07/17 20:04:18,109.236
15/07/17 20:04:20,109.32
15/07/17 20:04:22,109.308
15/07/17 20:04:24,109.32
15/07/17 20:04:26,109.284
15/07/17 20:04:28,109.272
15/07/17 20:04:30,109.26
15/07/17 20:04:32,109.26
15/07/17 20:04:34,109.26
15/07/17 20:04:36,109.26
15/07/17 20:04:38,109.26
15/07/17 20:04:40,109.272
15/07/17 20:04:42,109.248
15/07/17 20:04:44,109.212
15/07/17 20:04:46,109.224
15/07/17 20:04:48,109.236
15/07/17 20:04:50,109.224
15/07/17 20:04:52,109.26
15/07/17 20:04:54,109.272
15/07/17 20:04:56,109.224
15/07/17 20:04:58,109.296
15/07/17 20:05:00,109.236
15/07/17 20:05:02,109.248
15/07/17 20:05:04,109.224
15/07/17 20:05:06,109.284
15/07/17 20:05:08,109.272
15/07/17 20:05:10,109.26
15/07/17 20:05:12,109.236
15/07/17 20:05:14,109.224
15/07/17 20:05:16,109.236
15/07/17 20:05:18,109.236
15/07/17 20:05:20,109.248
15/07/17 20:05:22,109.248
15/07/17 20:05:24,109.236
15/07/17 20:05:26,109.188
15/07/17 20:05:28,109.164
15/07/17 20:05:30,109.212
15/07/17 20:05:32,109.236
15/07/17 20:05:34,109.284
15/07/17 20:05:36,109.212
15/07/17 20:05:38,109.176
15/07/17 20:05:40,109.212
15/07/17 20:05:42,109.188
15/07/17 20:05:44,109.188
15/07/17 20:05:46,109.212
15/07/17 20:05:48,109.188
15/07/17 20:05:50,109.248
15/07/17 20:05:52,109.212
15/07/17 20:05:54,109.164
15/07/17 20:05:56,109.164
15/07/17 20:05:58,109.2
15/07/17 20:06:00,109.188
15/07/17 20:06:02,109.212
15/07/17 20:06:04,109.224
15/07/17 20:06:06,109.2
15/07/17 20:06:08,109.188
15/07/17 20:06:10,109.14
15/07/17 20:06:12,109.176
15/07/17 20:06:14,109.164
15/07/17 20:06:16,109.188
15/07/17 20:06:18,109.14
15/07/17 20:06:20,109.164
15/07/17 20:06:22,109.188
15/07/17 20:06:24,109.14
15/07/17 20:06:26,109.152
15/07/17 20:06:28,109.152
15/07/17 20:06:30,109.164
15/07/17 20:06:32,109.128
15/07/17 20:06:34,109.152
15/07/17 20:06:36,109.14
15/07/17 20:06:38,109.164
15/07/17 20:06:40,109.14
15/07/17 20:06:42,109.08
15/07/17 20:06:44,109.128
15/07/17 20:06:46,109.152
15/07/17 20:06:48,109.104
15/07/17 20:06:50,109.116
15/07/17 20:06:52,109.104
15/07/17 20:06:54,109.104
15/07/17 20:06:56,109.14
15/07/17 20:06:58,109.128
15/07/17 20:07:00,109.128
15/07/17 20:07:02,109.104
15/07/17 20:07:04,109.128
15/07/17 20:07:06,109.056
15/07/17 20:07:08,109.056
15/07/17 20:07:10,109.08
15/07/17 20:07:12,109.056
15/07/17 20:07:14,109.092
15/07/17 20:07:16,109.08
15/07/17 20:07:18,109.044
15/07/17 20:07:20,109.044
15/07/17 20:07:22,109.044
15/07/17 20:07:24,109.044
15/07/17 20:07:26,109.02
15/07/17 20:07:28,109.056
15/07/17 20:07:30,109.092
15/07/17 20:07:32,109.068
15/07/17 20:07:34,109.056
15/07/17 20:07:36,109.02
15/07/17 20:07:38,109.032
15/07/17 20:07:40,109.056
15/07/17 20:07:42,109.056
15/07/17 20:07:44,109.044
15/07/17 20:07:46,109.032
15/07/17 20:07:48,109.056
15/07/17 20:07:50,109.08
15/07/17 20:07:52,109.044
15/07/17 20:07:54,109.02
15/07/17 20:07:56,109.032
15/07/17 20:07:58,108.996
15/07/17 20:08:00,109.044
15/07/17 20:08:02,108.996
15/07/17 20:08:04,108.972
15/07/17 20:08:06,109.008
15/07/17 20:08:08,109.02
15/07/17 20:08:10,109.044
15/07/17 20:08:12,109.02
15/07/17 20:08:14,108.948
15/07/17 20:08:16,108.984
15/07/17 20:08:18,109.02
15/07/17 20:08:20,108.984
15/07/17 20:08:22,109.032
15/07/17 20:08:24,108.96
15/07/17 20:08:26,108.996
15/07/17 20:08:28,108.972
15/07/17 20:08:30,108.972
15/07/17 20:08:32,108.96
15/07/17 20:08:34,108.936
15/07/17 20:08:36,108.996
15/07/17 20:08:38,108.948
15/07/17 20:08:40,108.972
15/07/17 20:08:42,108.948
15/07/17 20:08:44,108.948
15/07/17 20:08:46,108.96
15/07/17 20:08:48,108.912
15/07/17 20:08:50,108.96
15/07/17 20:08:52,108.936
15/07/17 20:08:54,108.888
15/07/17 20:08:56,108.888
15/07/17 20:08:58,108.864
15/07/17 20:09:00,108.912
15/07/17 20:09:02,108.948
15/07/17 20:09:04,108.876
15/07/17 20:09:06,108.888
15/07/17 20:09:08,108.9
15/07/17 20:09:10,108.864
15/07/17 20:09:12,108.9
15/07/17 20:09:14,108.924
15/07/17 20:09:16,108.876
15/07/17 20:09:18,108.936
15/07/17 20:09:20,108.9
15/07/17 20:09:22,108.888
15/07/17 20:09:24,108.888
15/07/17 20:09:26,108.888
15/07/17 20:09:28,108.888
15/07/17 20:09:30,108.912
15/07/17 20:09:32,108.9
15/07/17 20:09:34,108.888
15/07/17 20:09:36,108.888
15/07/17 20:09:38,108.888
15/07/17 20:09:40,108.864
15/07/17 20:09:42,108.852
15/07/17 20:09:44,108.852
15/07/17 20:09:46,108.876
15/07/17 20:09:48,108.864
15/07/17 20:09:50,108.839
15/07/17 20:09:52,108.815
15/07/17 20:09:54,108.864
15/07/17 20:09:56,108.876
15/07/17 20:09:58,108.876
15/07/17 20:10:00,108.852
15/07/17 20:10:02,108.791
15/07/17 20:10:04,108.839
15/07/17 20:10:06,108.839
15/07/17 20:10:08,108.839
15/07/17 20:10:10,108.827
15/07/17 20:10:12,108.803
15/07/17 20:10:14,108.839
15/07/17 20:10:16,108.839
15/07/17 20:10:18,108.803
15/07/17 20:10:20,108.779
15/07/17 20:10:22,108.779
15/07/17 20:10:24,108.803
15/07/17 20:10:26,108.779
15/07/17 20:10:28,108.767
15/07/17 20:10:30,108.767
15/07/17 20:10:32,108.743
15/07/17 20:10:34,108.731
15/07/17 20:10:36,108.767
15/07/17 20:10:38,108.743
15/07/17 20:10:40,108.719
15/07/17 20:10:42,108.743
15/07/17 20:10:44,108.743
15/07/17 20:10:46,108.791
15/07/17 20:10:48,108.731
15/07/17 20:10:50,108.707
15/07/17 20:10:52,108.695
15/07/17 20:10:54,108.731
15/07/17 20:10:56,108.791
15/07/17 20:10:58,108.791
15/07/17 20:11:00,108.755
15/07/17 20:11:02,108.731
15/07/17 20:11:04,108.743
15/07/17 20:11:06,108.731
15/07/17 20:11:08,108.779
15/07/17 20:11:10,108.755
15/07/17 20:11:12,108.779
15/07/17 20:11:14,108.743
15/07/17 20:11:16,108.731
15/07/17 20:11:18,108.731
15/07/17 20:11:20,108.695
15/07/17 20:11:22,108.695
15/07/17 20:11:24,108.731
15/07/17 20:11:26,108.719
15/07/17 20:11:28,108.731
15/07/17 20:11:30,108.707
15/07/17 20:11:32,108.695
15/07/17 20:11:34,108.719
15/07/17 20:11:36,108.743
15/07/17 20:11:38,108.695
15/07/17 20:11:40,108.695
15/07/17 20:11:42,108.695
15/07/17 20:11:44,108.719
15/07/17 20:11:46,108.743
15/07/17 20:11:48,108.707
15/07/17 20:11:50,108.731
15/07/17 20:11:52,108.719
15/07/17 20:11:54,108.707
15/07/17 20:11:56,108.731
15/07/17 20:11:58,108.683
15/07/17 20:12:00,108.719
15/07/17 20:12:02,108.719
15/07/17 20:12:04,108.707
15/07/17 20:12:06,108.683
15/07/17 20:12:08,108.671
15/07/17 20:12:10,108.683
15/07/17 20:12:12,108.683
15/07/17 20:12:14,108.671
15/07/17 20:12:16,108.635
15/07/17 20:12:18,108.659
15/07/17 20:12:20,108.671
15/07/17 20:12:22,108.659
