"TOA5","Th-Bowdoin-1","CR1000","3712","CR1000.Std.08","CPU:BOWD-1_THERM-2014.CR1","55207","Therm"
"TIMESTAMP","RECORD","PTemp","Resist(1)","Resist(2)","Resist(3)","Resist(4)","Resist(5)","Resist(6)","Resist(7)","Resist(8)","Resist(9)","Resist(10)","Resist(11)","Resist(12)","Resist(13)","Resist(14)","Resist(15)","Resist(16)","Voltage(1)","Voltage(2)","Voltage(3)","Voltage(4)","Voltage(5)","Voltage(6)","Voltage(7)","Voltage(8)","Voltage(9)","Voltage(10)","Voltage(11)","Voltage(12)","Voltage(13)","Voltage(14)","Voltage(15)","Voltage(16)"
"TS","RN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2014-07-23 08:00:00",56,2.609,27.23869,27.42957,27.39276,27.65883,27.55507,27.5181,27.5181,27.53288,27.32663,27.06361,27.1583,27.40012,26.86069,26.89683,24.4674,25.82562,-24.12106,-22.37898,-22.714,-20.30189,-21.23993,-21.57495,-21.57495,-21.44094,-23.31702,-25.72913,-24.85809,-22.647,-27.60521,-27.2702,-50.78823,-37.38764
"2014-07-23 08:10:00",57,2.587,27.23869,27.42957,27.39276,27.65883,27.55507,27.5181,27.5181,27.53288,27.32663,27.06361,27.1656,27.40012,26.86069,26.89683,24.31542,25.7561,-24.12107,-22.37899,-22.714,-20.3019,-21.23994,-21.57495,-21.57495,-21.44095,-23.31703,-25.72914,-24.7911,-22.647,-27.60522,-27.2702,-52.32931,-38.05768
"2014-07-23 08:20:00",58,2.587,27.23875,27.42963,27.39283,27.65889,27.55513,27.51816,27.51816,27.53294,27.32669,27.06367,27.16567,27.40018,26.86077,26.90413,24.04022,25.60387,-24.12048,-22.37844,-22.71345,-20.3014,-21.23942,-21.57442,-21.57442,-21.44042,-23.31646,-25.72851,-24.79049,-22.64645,-27.60454,-27.20254,-55.14209,-39.53078
"2014-07-23 08:30:00",59,2.609,27.23869,27.42958,27.39277,27.65883,27.55507,27.5181,27.5181,27.53288,27.32663,27.05634,27.16561,27.40012,26.8607,26.90406,23.94244,25.44541,-24.12102,-22.37895,-22.71396,-20.30186,-21.2399,-21.57491,-21.57491,-21.44091,-23.31699,-25.79609,-24.79105,-22.64696,-27.60517,-27.20315,-56.14837,-41.07273
"2014-07-23 08:40:00",60,2.63,27.23869,27.42957,27.39276,27.65883,27.55507,27.5181,27.5181,27.53288,27.32663,27.06361,27.1656,27.40012,26.86069,26.90405,23.98796,25.36998,-24.12107,-22.37899,-22.714,-20.3019,-21.23994,-21.57495,-21.57495,-21.44095,-23.31703,-25.72914,-24.7911,-22.647,-27.60522,-27.2032,-55.67946,-41.80984
"2014-07-23 08:50:00",61,2.63,27.23869,27.42958,27.39277,27.65884,27.55507,27.51811,27.51811,27.53289,27.32664,27.06362,27.16561,27.40013,26.86071,26.89684,24.40124,25.67985,-24.12096,-22.37889,-22.71391,-20.30181,-21.23985,-21.57486,-21.57486,-21.44086,-23.31693,-25.72903,-24.79099,-22.6469,-27.6051,-27.27009,-51.45805,-38.79455
"2014-07-23 09:00:00",62,2.609,27.2387,27.42959,27.39279,27.65886,27.55509,27.51812,27.51812,27.5329,27.32665,27.05636,27.16563,27.40014,26.86072,26.89685,24.00103,25.52795,-24.12085,-22.37879,-22.7138,-20.30171,-21.23975,-21.57476,-21.57476,-21.44075,-23.31682,-25.79591,-24.79087,-22.6468,-27.60497,-27.26996,-55.54495,-40.26842
"2014-07-23 09:10:00",63,2.63,27.23869,27.42957,27.39277,27.65883,27.55507,27.5181,27.5181,27.53288,27.32663,27.05634,27.16561,27.40012,26.8607,26.89683,23.35745,25.05679,-24.12105,-22.37897,-22.71399,-20.30188,-21.23992,-21.57494,-21.57494,-21.44093,-23.31701,-25.79612,-24.79108,-22.64698,-27.6052,-27.27018,-62.2457,-44.89195
"2014-07-23 09:20:00",64,2.715,27.23874,27.42962,27.39281,27.65888,27.55512,27.51815,27.51815,27.53293,27.32668,27.06367,27.16566,27.40017,26.86076,26.89689,22.24317,24.3749,-24.12055,-22.37851,-22.71352,-20.30146,-21.23948,-21.57449,-21.57449,-21.44049,-23.31653,-25.72859,-24.79057,-22.64652,-27.60463,-27.26962,-74.23769,-51.72518
"2014-07-23 09:30:00",65,2.887,27.23874,27.42963,27.39282,27.65889,27.55512,27.51816,27.51816,27.53294,27.32668,27.06367,27.16567,27.40018,26.86077,26.89689,21.69431,24.09898,-24.12051,-22.37847,-22.71348,-20.30143,-21.23945,-21.57445,-21.57445,-21.44045,-23.31649,-25.72854,-24.79052,-22.64648,-27.60458,-27.26957,-80.33469,-54.53915
